"","SRR7992459Aligned.sortedByCoord.out_sorted.bam","SRR7992460Aligned.sortedByCoord.out_sorted.bam"
"peak_1332",54,26
"peak_1333",199,73
"peak_1334",728,512
"peak_1335",120,76
"peak_1336",789,165
"peak_1337",405,145
"peak_1338",295,225
"peak_1339",243,108
"peak_1340",44,14
"peak_1341",2433,1750
"peak_1342",140,72
"peak_1343",1276,853
"peak_1344",454,194
"peak_1345",143,43
"peak_1346",981,442
"peak_1347",1416,505
"peak_1348",269,164
"peak_1349",2537,1817
"peak_1350",917,665
"peak_1351",76,40
"peak_1352",1750,824
"peak_1353",502,346
"peak_1354",51,30
"peak_1355",82,18
"peak_1356",73,22
"peak_1357",294,71
"peak_1358",357,105
"peak_1359",68,35
"peak_1360",107,45
"peak_1361",269,72
"peak_1362",1220,726
"peak_1363",94,60
"peak_1364",77,41
"peak_1365",71,42
"peak_1366",1013,278
"peak_1367",54,21
"peak_1368",108,58
"peak_1369",59,24
"peak_1370",4124,2025
"peak_1371",434,330
"peak_1372",955,703
"peak_1373",3061,1131
"peak_1374",108,84
"peak_1375",2282,910
"peak_1376",829,434
"peak_1377",59,24
"peak_1378",199,108
"peak_1379",236,166
"peak_1380",687,460
"peak_1381",148,106
"peak_1382",662,357
"peak_1383",1167,454
"peak_1384",2070,974
"peak_1385",726,447
"peak_1386",131,80
"peak_1387",387,294
"peak_1388",143,83
"peak_1389",140,99
"peak_1390",178,99
"peak_1391",803,458
"peak_1392",107,44
"peak_1393",305,198
"peak_1394",694,427
"peak_1395",1903,903
"peak_1396",244,163
"peak_1397",608,456
"peak_1398",1120,590
"peak_1399",37,12
"peak_1400",272,143
"peak_1401",296,203
"peak_1402",43,10
"peak_1403",59,23
"peak_1404",40,16
"peak_1405",73,22
"peak_1406",86,39
"peak_1407",448,304
"peak_1408",128,65
"peak_1409",434,301
"peak_1410",245,144
"peak_1411",254,193
"peak_1412",128,63
"peak_1413",82,44
"peak_1414",1420,963
"peak_1415",1111,615
"peak_1416",1826,720
"peak_1417",1380,635
"peak_1418",3831,1297
"peak_1419",136,97
"peak_1420",300,163
"peak_1421",70,32
"peak_1422",46,20
"peak_1423",434,132
"peak_1424",42,13
"peak_1425",1167,636
"peak_1426",3868,2558
"peak_1427",1287,774
"peak_1428",92,66
"peak_1429",41,12
"peak_1430",32,7
"peak_1431",35,5
"peak_1432",53,11
"peak_1433",52,11
"peak_1434",141,65
"peak_1435",257,152
"peak_1436",161,77
"peak_1437",113,84
"peak_1438",163,109
"peak_1439",413,200
"peak_1440",40,18
"peak_1441",52,17
"peak_1442",39,14
"peak_1443",43,14
"peak_1444",61,11
"peak_1445",46,19
"peak_1446",61,24
"peak_1447",83,29
"peak_1448",152,65
"peak_1449",222,112
"peak_1450",586,366
"peak_1451",100,68
"peak_1452",84,23
"peak_1453",445,152
"peak_1454",164,59
"peak_1455",85,50
"peak_1456",146,94
"peak_1457",294,144
"peak_1458",88,34
"peak_1459",59,34
"peak_1460",505,168
"peak_1461",45,21
"peak_1462",147,72
"peak_1463",482,203
"peak_1464",1295,525
"peak_1465",908,599
"peak_1466",366,267
"peak_1467",2683,1275
"peak_1468",74,21
"peak_1469",42,21
"peak_1470",183,96
"peak_1471",118,46
"peak_1472",201,123
"peak_1473",542,349
"peak_1474",84,61
"peak_1475",45,5
"peak_1476",79,18
"peak_1477",45,15
"peak_1478",85,46
"peak_1479",145,33
"peak_1480",47,14
"peak_1481",71,15
"peak_1482",41,16
"peak_1483",475,319
"peak_1484",100,74
"peak_1485",522,283
"peak_1486",241,143
"peak_1487",72,16
"peak_1488",385,81
"peak_1489",75,30
"peak_1490",190,83
"peak_1491",90,33
"peak_1492",203,151
"peak_1493",5054,1937
"peak_1494",4207,2276
"peak_1495",14043,5444
"peak_1496",699,388
"peak_1497",290,192
"peak_1498",109,76
"peak_1499",2434,1624
"peak_1500",410,293
"peak_1501",204,107
"peak_1502",404,156
"peak_1503",84,60
"peak_1504",133,87
"peak_1505",644,191
"peak_1506",229,119
"peak_1507",114,82
"peak_1508",390,215
"peak_1509",114,60
"peak_1510",827,314
"peak_1511",1149,553
"peak_1512",84,36
"peak_1513",51,14
"peak_1514",42,13
"peak_1515",132,41
"peak_1516",296,216
"peak_1517",58,21
"peak_1518",120,50
"peak_1519",50,14
"peak_1520",60,34
"peak_1521",173,46
"peak_1522",282,131
"peak_1523",1171,495
"peak_1524",768,274
"peak_1525",250,86
"peak_1526",269,88
"peak_1527",125,57
"peak_1528",65,41
"peak_1529",98,68
"peak_1530",7239,3399
"peak_1531",215,138
"peak_1532",440,192
"peak_1533",242,137
"peak_1534",100,68
"peak_1535",63,20
"peak_1536",191,99
"peak_1537",232,81
"peak_1538",405,102
"peak_1539",115,40
"peak_1540",143,73
"peak_1541",66,32
"peak_1542",38,8
"peak_1543",35,4
"peak_1544",130,32
"peak_1545",140,89
"peak_1546",664,241
"peak_1547",101,49
"peak_1548",190,109
"peak_1549",142,89
"peak_1550",161,58
"peak_1551",219,120
"peak_1552",167,110
"peak_1553",121,81
"peak_1554",390,200
"peak_1555",473,233
"peak_1556",219,123
"peak_1557",511,296
"peak_1558",408,276
"peak_1559",1131,506
"peak_1560",2119,840
"peak_1561",362,210
"peak_1562",523,227
"peak_1563",344,196
"peak_1564",112,75
"peak_1565",97,40
"peak_1566",699,492
"peak_1567",825,413
"peak_1568",279,153
"peak_1569",173,54
"peak_1570",161,51
"peak_1571",135,30
"peak_1572",489,268
"peak_1573",487,323
"peak_1574",396,249
"peak_1575",1249,509
"peak_1576",1892,1238
"peak_1577",858,637
"peak_1578",1279,983
"peak_1579",229,130
"peak_1580",943,565
"peak_1581",77,53
"peak_1582",899,513
"peak_1583",1664,682
"peak_1584",37,16
"peak_1585",55,24
"peak_1586",74,33
"peak_1587",55,19
"peak_1588",310,198
"peak_1589",90,61
"peak_1590",845,521
"peak_1591",359,162
"peak_1592",36,9
"peak_1593",54,13
"peak_1594",359,264
"peak_1595",322,155
"peak_1596",3487,1768
"peak_1597",45,22
"peak_1598",224,143
"peak_1599",144,46
"peak_1600",104,41
"peak_1601",182,50
"peak_1602",66,37
"peak_1603",188,105
"peak_1604",73,32
"peak_1605",124,36
"peak_1606",106,52
"peak_1607",87,18
"peak_1608",51,15
"peak_1609",125,85
"peak_1610",84,15
"peak_1611",171,57
"peak_1612",91,63
"peak_1613",205,109
"peak_1614",261,140
"peak_1615",68,41
"peak_1616",275,150
"peak_1617",131,85
"peak_1618",216,100
"peak_1619",215,158
"peak_1620",3478,2651
"peak_1621",889,667
"peak_1622",99,48
"peak_1623",105,54
"peak_1624",99,42
"peak_1625",1945,550
"peak_1626",736,340
"peak_1627",505,280
"peak_1628",182,105
"peak_1629",116,66
"peak_1630",194,104
"peak_1631",192,97
"peak_1632",143,107
"peak_1633",3192,1566
"peak_1634",796,419
"peak_1635",525,371
"peak_1636",643,227
"peak_1637",328,103
"peak_1638",287,187
"peak_1639",129,94
"peak_1640",139,84
"peak_1641",194,127
"peak_1642",54,6
"peak_1643",49,5
"peak_1644",208,146
"peak_1645",364,181
"peak_1646",165,123
"peak_1647",159,40
"peak_1648",602,231
"peak_1649",592,256
"peak_1650",131,62
"peak_1651",101,54
"peak_1652",1145,740
"peak_1653",1708,806
"peak_1654",52,20
"peak_1655",234,90
"peak_1656",1636,811
"peak_1657",1941,1228
"peak_1658",542,394
"peak_1659",3055,1799
"peak_1660",318,208
"peak_1661",1405,807
"peak_1662",1643,887
"peak_1663",1580,742
"peak_1664",236,163
"peak_1665",411,255
"peak_1666",1721,666
"peak_1667",234,107
"peak_1668",13948,8758
"peak_1669",772,571
"peak_1670",201,116
"peak_1671",216,104
"peak_1672",652,364
"peak_1673",252,188
"peak_1674",1072,596
"peak_1675",469,299
"peak_1676",157,114
"peak_1677",90,42
"peak_1678",1261,910
"peak_1679",126,77
"peak_1680",96,65
"peak_1681",1251,602
"peak_1682",134,81
"peak_1683",108,69
"peak_1684",385,258
"peak_1685",307,175
"peak_1686",268,116
"peak_1687",36,8
"peak_1688",93,50
"peak_1689",38,13
"peak_1690",411,127
"peak_1691",243,157
"peak_1692",48,10
"peak_1693",58,24
"peak_1694",128,55
"peak_1695",97,45
"peak_1696",42,9
"peak_1697",5734,3002
"peak_1698",1459,646
"peak_1699",616,450
"peak_1700",2057,949
"peak_1701",60,30
"peak_1702",210,127
"peak_1703",1049,635
"peak_1704",372,140
"peak_1705",160,124
"peak_1706",241,129
"peak_1707",339,180
"peak_1708",40,11
"peak_1709",46,11
"peak_1710",288,108
"peak_1711",232,99
"peak_1712",209,122
"peak_1713",93,68
"peak_1714",45,18
"peak_1715",67,28
"peak_1716",93,26
"peak_1717",354,203
"peak_1718",288,125
"peak_1719",351,108
"peak_1720",61,22
"peak_1721",121,61
"peak_1722",297,137
"peak_1723",629,315
"peak_1724",48,18
"peak_1725",137,86
"peak_1726",214,157
"peak_1727",339,252
"peak_1728",129,59
"peak_1729",1151,839
"peak_1730",91,29
"peak_1731",244,67
"peak_1732",628,268
"peak_1733",321,206
"peak_1734",518,194
"peak_1735",119,64
"peak_1736",148,54
"peak_1737",651,237
"peak_1738",44,18
"peak_1739",50,16
"peak_1740",339,169
"peak_1741",425,305
"peak_1742",1551,837
"peak_1743",432,262
"peak_1744",278,120
"peak_1745",58,27
"peak_1746",34,9
"peak_1747",109,31
"peak_1748",152,77
"peak_1749",71,37
"peak_1750",70,40
"peak_1751",99,56
"peak_1752",318,112
"peak_1753",221,154
"peak_1754",476,214
"peak_1755",225,89
"peak_1756",205,75
"peak_1757",2939,1737
"peak_1758",59,21
"peak_1759",146,58
"peak_1760",52,23
"peak_1761",143,91
"peak_1762",441,189
"peak_1763",370,149
"peak_1764",2990,1584
"peak_1765",125,82
"peak_1766",188,139
"peak_1767",51,20
"peak_1768",261,189
"peak_1769",104,78
"peak_1770",499,226
"peak_1771",201,88
"peak_1772",105,80
"peak_1773",70,35
"peak_1774",86,56
"peak_1775",1724,724
"peak_1776",793,567
"peak_1777",743,436
"peak_1778",509,354
"peak_1779",109,71
"peak_1780",177,125
"peak_1781",99,29
"peak_1782",242,163
"peak_1783",395,174
"peak_1784",59,22
"peak_1785",282,103
"peak_1786",128,94
"peak_1787",723,516
"peak_1788",717,512
"peak_1789",586,403
"peak_1790",258,153
"peak_1791",881,501
"peak_1792",391,291
"peak_1793",314,137
"peak_1794",627,429
"peak_1795",148,105
"peak_1796",616,373
"peak_1797",131,92
"peak_1798",439,208
"peak_1799",502,362
"peak_1800",2845,2052
"peak_1801",622,357
"peak_1802",2697,892
"peak_1803",392,217
"peak_1804",864,357
"peak_1805",250,197
"peak_1806",113,83
"peak_1807",1420,716
"peak_1808",79,17
"peak_1809",43,6
"peak_1810",119,72
"peak_1811",128,96
"peak_1812",339,173
"peak_1813",259,111
"peak_1814",140,57
"peak_1815",56,21
"peak_1816",63,23
"peak_1817",333,215
"peak_1818",3632,1454
"peak_1819",3743,1585
"peak_1820",141,68
"peak_1821",39,14
"peak_1822",123,79
"peak_1823",844,239
"peak_1824",95,54
"peak_1825",67,20
"peak_1826",497,217
"peak_1827",612,322
"peak_1828",271,190
"peak_1829",269,193
"peak_1830",803,449
"peak_1831",635,228
"peak_1832",96,63
"peak_1833",120,90
"peak_1834",299,233
"peak_1835",55,18
"peak_1836",371,131
"peak_1837",184,78
"peak_1838",1925,1349
"peak_1839",43,8
"peak_1840",78,43
"peak_1841",95,37
"peak_1842",282,169
"peak_1843",458,130
"peak_1844",43,16
"peak_1845",253,151
"peak_1846",2023,767
"peak_1847",97,66
"peak_1848",130,49
"peak_1849",82,41
"peak_1850",141,52
"peak_1851",38,10
"peak_1852",290,152
"peak_1853",109,33
"peak_1854",106,79
"peak_1855",94,62
"peak_1856",140,41
"peak_1857",55,13
"peak_1858",548,220
"peak_1859",15307,4029
"peak_1860",12410,7823
"peak_1861",33465,16670
"peak_1862",1460,896
"peak_1863",240,142
"peak_1864",532,383
"peak_1865",979,557
"peak_1866",64,18
"peak_1867",123,80
"peak_1868",276,118
"peak_1869",112,48
"peak_1870",151,96
"peak_1871",832,622
"peak_1872",514,368
"peak_1873",934,600
"peak_1874",143,106
"peak_1875",636,297
"peak_1876",193,135
"peak_1877",319,198
"peak_1878",234,171
"peak_1879",249,173
"peak_1880",1036,273
"peak_1881",228,169
"peak_1882",5243,2901
"peak_1883",1747,1221
"peak_1884",61,37
"peak_1885",1953,1168
"peak_1886",85,42
"peak_1887",56,29
"peak_1888",165,67
"peak_1889",321,116
"peak_1890",347,127
"peak_1891",178,113
"peak_1892",135,56
"peak_1893",200,56
"peak_1894",219,57
"peak_1895",56,20
"peak_1896",60,24
"peak_1897",323,122
"peak_1898",277,200
"peak_1899",268,122
"peak_1900",87,62
"peak_1901",213,125
"peak_1902",187,131
"peak_1903",116,84
"peak_1904",940,519
"peak_1905",582,240
"peak_1906",287,143
"peak_1907",67,38
"peak_1908",456,209
"peak_1909",438,206
"peak_1910",345,163
"peak_1911",51,21
"peak_1912",365,223
"peak_1913",174,126
"peak_1914",174,114
"peak_1915",134,29
"peak_1916",70,44
"peak_1917",2824,1889
"peak_1918",348,259
"peak_1919",122,69
"peak_1920",248,190
"peak_1921",287,190
"peak_1922",156,114
"peak_1923",1146,737
"peak_1924",307,198
"peak_1925",1039,560
"peak_1926",355,263
"peak_1927",275,194
"peak_1928",228,155
"peak_1929",225,71
"peak_1930",134,92
"peak_1931",1078,810
"peak_1932",170,115
"peak_1933",532,258
"peak_1934",205,75
"peak_1935",89,14
"peak_1936",59,14
"peak_1937",115,45
"peak_1938",49,23
"peak_1939",51,26
"peak_1940",147,47
"peak_1941",73,42
"peak_1942",100,68
"peak_1943",237,141
"peak_1944",308,177
"peak_1945",59,24
"peak_1946",140,58
"peak_1947",110,78
"peak_1948",616,270
"peak_1949",356,172
"peak_1950",377,214
"peak_1951",4727,3223
"peak_1952",115,76
"peak_1953",408,272
"peak_1954",40,11
"peak_1955",85,35
"peak_1956",81,34
"peak_1957",132,44
"peak_1958",55,19
"peak_1959",53,14
"peak_1960",332,237
"peak_1961",529,389
"peak_1962",153,109
"peak_1963",1362,998
"peak_1964",7242,3748
"peak_1965",347,234
"peak_1966",59,18
"peak_1967",144,57
"peak_1968",123,83
"peak_1969",840,475
"peak_1970",638,332
"peak_1971",131,88
"peak_1972",281,164
"peak_1973",67,36
"peak_1974",193,141
"peak_1975",5006,1346
"peak_1976",85,56
"peak_1977",164,88
"peak_1978",47,16
"peak_1979",63,28
"peak_1980",125,60
"peak_1981",111,65
"peak_1982",100,70
"peak_1983",252,101
"peak_1984",2415,1106
"peak_1985",4620,2723
"peak_1986",6932,2346
"peak_1987",121,70
"peak_1988",233,110
"peak_1989",105,56
"peak_1990",108,64
"peak_1991",43,19
"peak_1992",250,157
"peak_1993",68,44
"peak_1994",93,63
"peak_1995",834,289
"peak_1996",87,52
"peak_1997",136,87
"peak_1998",294,195
"peak_1999",426,257
"peak_2000",34,8
"peak_2001",662,358
"peak_2002",213,114
"peak_2003",561,339
"peak_2004",326,217
"peak_2005",299,213
"peak_2006",144,46
"peak_2007",84,26
"peak_2008",62,28
"peak_2009",150,31
"peak_2010",495,227
"peak_2011",134,85
"peak_2012",115,70
"peak_2013",165,116
"peak_2014",115,79
"peak_2015",1037,427
"peak_2016",531,295
"peak_2017",3153,1272
"peak_2018",3051,2106
"peak_2019",225,127
"peak_2020",207,144
"peak_2021",373,265
"peak_2022",1827,1293
"peak_2023",275,206
"peak_2024",1204,725
"peak_2025",2257,1645
"peak_2026",57,32
"peak_2027",51,21
"peak_2028",48,22
"peak_2029",709,498
"peak_2030",5234,1956
"peak_2031",594,374
"peak_2032",102,66
"peak_2033",154,100
"peak_2034",99,50
"peak_2035",48,20
"peak_2036",52,20
"peak_2037",2782,869
"peak_2038",513,372
"peak_2039",389,290
"peak_2040",373,269
"peak_2041",546,370
"peak_2042",1448,679
"peak_2043",161,119
"peak_2044",422,254
"peak_2045",335,195
"peak_2046",1043,843
"peak_2047",600,423
"peak_2048",211,156
"peak_2049",273,192
"peak_2050",822,600
"peak_2051",2485,1434
"peak_2052",529,236
"peak_2053",382,234
"peak_2054",78,45
"peak_2055",72,33
"peak_2056",527,270
"peak_2057",107,70
"peak_2058",115,73
"peak_2059",194,88
"peak_2060",165,80
"peak_2061",209,45
"peak_2062",1121,591
"peak_2063",42,16
"peak_2064",111,84
"peak_2065",1069,428
"peak_2066",1237,511
"peak_2067",1232,655
"peak_2068",301,159
"peak_2069",108,80
"peak_2070",87,57
"peak_2071",54,10
"peak_2072",259,125
"peak_2073",790,369
"peak_2074",193,136
"peak_2075",451,239
"peak_2076",1484,624
"peak_2077",1557,487
"peak_2078",282,87
"peak_2079",160,93
"peak_2080",525,326
"peak_2081",3442,1627
"peak_2082",104,77
"peak_2083",337,245
"peak_2084",255,131
"peak_2085",57,26
"peak_2086",55,26
"peak_2087",907,330
"peak_2088",37,10
"peak_2089",58,12
"peak_2090",166,79
"peak_2091",45,12
"peak_2092",387,193
"peak_2093",376,223
"peak_2094",101,36
"peak_2095",77,43
"peak_2096",72,35
"peak_2097",224,108
"peak_2098",123,48
"peak_2099",67,14
"peak_2100",951,658
"peak_2101",5437,3666
"peak_2102",107,72
"peak_2103",101,55
"peak_2104",995,334
"peak_2105",1524,540
"peak_2106",1216,877
"peak_2107",1075,419
"peak_2108",949,739
"peak_2109",783,361
"peak_2110",3535,1572
"peak_2111",291,167
"peak_2112",71,22
"peak_2113",453,170
"peak_2114",152,67
"peak_2115",68,28
"peak_2116",101,44
"peak_2117",302,154
"peak_2118",175,93
"peak_2119",367,170
"peak_2120",845,302
"peak_2121",550,228
"peak_2122",840,473
"peak_2123",109,78
"peak_2124",301,155
"peak_2125",164,80
"peak_2126",125,74
"peak_2127",54,26
"peak_2128",71,40
"peak_2129",424,156
"peak_2130",1227,431
"peak_2131",179,126
"peak_2132",160,59
"peak_2133",1125,773
"peak_2134",1115,861
"peak_2135",344,211
"peak_2136",379,160
"peak_2137",448,269
"peak_2138",84,61
"peak_2139",173,125
"peak_2140",300,212
"peak_2141",3405,2111
"peak_2142",6826,3531
"peak_2143",5085,3060
"peak_2144",1272,933
"peak_2145",177,76
"peak_2146",346,262
"peak_2147",1514,759
"peak_2148",189,101
"peak_2149",96,50
"peak_2150",143,65
"peak_2151",256,134
"peak_2152",246,165
"peak_2153",72,25
"peak_2154",41,11
"peak_2155",296,112
"peak_2156",338,231
"peak_2157",311,105
"peak_2158",141,103
"peak_2159",1946,908
"peak_2160",222,152
"peak_2161",188,128
"peak_2162",90,59
"peak_2163",153,105
"peak_2164",1261,505
"peak_2165",230,109
"peak_2166",442,161
"peak_2167",141,66
"peak_2168",918,370
"peak_2169",48,13
"peak_2170",45,10
"peak_2171",39,8
"peak_2172",70,18
"peak_2173",1245,915
"peak_2174",20799,13260
"peak_2175",2964,2037
"peak_2176",39015,24475
"peak_2177",9567,7054
"peak_2178",11315,8590
"peak_2179",39883,28310
"peak_2180",18699,13155
"peak_2181",147,76
"peak_2182",363,147
"peak_2183",192,63
"peak_2184",368,99
"peak_2185",3509,1211
"peak_2186",76,44
"peak_2187",77,29
"peak_2188",36,14
"peak_2189",283,90
"peak_2190",97,72
"peak_2191",83,60
"peak_2192",134,94
"peak_2193",158,104
"peak_2194",277,141
"peak_2195",211,127
"peak_2196",498,171
"peak_2197",209,148
"peak_2198",215,139
"peak_2199",3668,1413
"peak_2200",1058,376
"peak_2201",1077,406
"peak_2202",2399,1396
"peak_2203",671,467
"peak_2204",1317,881
"peak_2205",111,55
"peak_2206",1558,978
"peak_2207",835,560
"peak_2208",753,484
"peak_2209",492,248
"peak_2210",49,26
"peak_2211",2240,1786
"peak_2212",1208,492
"peak_2213",2536,1009
"peak_2214",345,258
"peak_2215",1305,626
"peak_2216",405,125
"peak_2217",182,110
"peak_2218",537,239
"peak_2219",641,323
"peak_2220",342,185
"peak_2221",271,100
"peak_2222",91,59
"peak_2223",195,111
"peak_2224",138,72
"peak_2225",627,353
"peak_2226",103,72
"peak_2227",101,52
"peak_2228",58,32
"peak_2229",1164,679
"peak_2230",671,287
"peak_2231",148,70
"peak_2232",395,173
"peak_2233",167,111
"peak_2234",34,7
"peak_2235",167,65
"peak_2236",668,224
"peak_2237",590,289
"peak_2238",127,91
"peak_2239",172,101
"peak_2240",156,80
"peak_2241",93,46
"peak_2242",194,112
"peak_2243",71,37
"peak_2244",102,60
"peak_2245",52,15
"peak_2246",33,10
"peak_2247",102,12
"peak_2248",177,86
"peak_2249",57,31
"peak_2250",213,65
"peak_2251",470,345
"peak_2252",1137,735
"peak_2253",397,178
"peak_2254",3740,1733
"peak_2255",275,138
"peak_2256",229,167
"peak_2257",2347,973
"peak_2258",92,60
"peak_2259",76,24
"peak_2260",557,351
"peak_2261",293,196
"peak_2262",1385,638
"peak_2263",405,166
"peak_2264",124,77
"peak_2265",135,47
"peak_2266",77,21
"peak_2267",152,58
"peak_2268",28,6
"peak_2269",61,17
"peak_2270",37,13
"peak_2271",1782,1242
"peak_2272",205,81
"peak_2273",470,281
"peak_2274",338,244
"peak_2275",81,29
"peak_2276",124,32
"peak_2277",1810,729
"peak_2278",76,42
"peak_2279",81,44
"peak_2280",951,289
"peak_2281",213,111
"peak_2282",2446,663
"peak_2283",163,103
"peak_2284",413,231
"peak_2285",101,49
"peak_2286",68,19
"peak_2287",280,170
"peak_2288",275,168
"peak_2289",396,223
"peak_2290",101,70
"peak_2291",612,334
"peak_2292",93,35
"peak_2293",373,90
"peak_2294",84,56
"peak_2295",731,448
"peak_2296",85,40
"peak_2297",85,52
"peak_2298",804,340
"peak_2299",98,62
"peak_2300",259,97
"peak_2301",364,167
"peak_2302",5113,2439
"peak_2303",235,168
"peak_2304",2319,1408
"peak_2305",498,353
"peak_2306",976,617
"peak_2307",181,123
"peak_2308",281,173
"peak_2309",42,13
"peak_2310",227,54
"peak_2311",53,13
"peak_2312",105,44
"peak_2313",48,25
"peak_2314",139,53
"peak_2315",46,20
"peak_2316",35,8
"peak_2317",116,52
"peak_2318",43,16
"peak_2319",104,25
"peak_2320",39,11
"peak_2321",74,27
"peak_2322",36,15
"peak_2323",224,65
"peak_2324",192,56
"peak_2325",152,108
"peak_2326",391,225
"peak_2327",394,144
"peak_2328",2266,1280
"peak_2329",265,177
"peak_2330",97,65
"peak_2331",96,50
"peak_2332",932,437
"peak_2333",196,110
"peak_2334",332,214
"peak_2335",1572,623
"peak_2336",375,268
"peak_2337",740,338
"peak_2338",256,191
"peak_2339",920,530
"peak_2340",239,139
"peak_2341",170,126
"peak_2342",1130,622
"peak_2343",55,28
"peak_2344",309,135
"peak_2345",60,20
"peak_2346",93,39
"peak_2347",307,133
"peak_2348",288,92
"peak_2349",46,20
"peak_2350",213,65
"peak_2351",381,245
"peak_2352",349,247
"peak_2353",39,13
"peak_2354",35,8
"peak_2355",73,32
"peak_2356",265,138
"peak_2357",99,71
"peak_2358",1256,357
"peak_2359",694,205
"peak_2360",729,544
