"","SRR7992452.sorted.bam","SRR7992457.sorted.bam"
"peak_1327",323,112
"peak_1328",3924,1133
"peak_1329",105,8
"peak_1330",180,56
"peak_1331",2087,597
"peak_1332",300,112
"peak_1333",1627,413
"peak_1334",2696,560
"peak_1335",202,62
"peak_1336",3393,836
"peak_1337",1291,462
"peak_1338",169,50
"peak_1339",249,58
"peak_1340",1568,398
"peak_1341",219,29
"peak_1342",428,144
"peak_1343",868,298
"peak_1344",3262,824
"peak_1345",161,59
"peak_1346",318,113
"peak_1347",1708,549
"peak_1348",89,7
"peak_1349",528,121
"peak_1350",895,220
"peak_1351",108,14
"peak_1352",1168,373
"peak_1353",287,99
"peak_1354",210,80
"peak_1355",896,203
"peak_1356",1440,441
"peak_1357",3276,1101
"peak_1358",147,52
"peak_1359",1414,415
"peak_1360",497,174
"peak_1361",2822,617
"peak_1362",2334,588
"peak_1363",7041,1283
"peak_1364",394,125
"peak_1365",162,42
"peak_1366",156,39
"peak_1367",135,50
"peak_1368",1159,197
"peak_1369",130,35
"peak_1370",216,72
"peak_1371",128,39
"peak_1372",2213,491
"peak_1373",1475,519
"peak_1374",580,130
"peak_1375",409,120
"peak_1376",67,14
"peak_1377",353,107
"peak_1378",302,107
"peak_1379",153,49
"peak_1380",353,72
"peak_1381",234,57
"peak_1382",67,10
"peak_1383",96,16
"peak_1384",139,13
"peak_1385",92,11
"peak_1386",299,52
"peak_1387",181,50
"peak_1388",838,254
"peak_1389",100,12
"peak_1390",818,109
"peak_1391",220,44
"peak_1392",346,84
"peak_1393",503,104
"peak_1394",241,24
"peak_1395",119,31
"peak_1396",583,98
"peak_1397",1801,395
"peak_1398",1161,386
"peak_1399",4466,1155
"peak_1400",59,9
"peak_1401",65,11
"peak_1402",150,39
"peak_1403",140,25
"peak_1404",686,165
"peak_1405",420,139
"peak_1406",138,45
"peak_1407",137,44
"peak_1408",147,49
"peak_1409",67,10
"peak_1410",221,21
"peak_1411",144,27
"peak_1412",584,127
"peak_1413",687,207
"peak_1414",298,96
"peak_1415",253,30
"peak_1416",114,32
"peak_1417",280,75
"peak_1418",5767,949
"peak_1419",5066,1378
"peak_1420",21883,3874
"peak_1421",934,269
"peak_1422",264,92
"peak_1423",1373,388
"peak_1424",5562,1571
"peak_1425",1582,553
"peak_1426",187,44
"peak_1427",691,88
"peak_1428",190,55
"peak_1429",455,117
"peak_1430",133,41
"peak_1431",272,89
"peak_1432",669,100
"peak_1433",126,29
"peak_1434",1622,335
"peak_1435",114,31
"peak_1436",191,57
"peak_1437",202,69
"peak_1438",62,9
"peak_1439",65,9
"peak_1440",272,71
"peak_1441",1226,312
"peak_1442",178,58
"peak_1443",1073,226
"peak_1444",425,104
"peak_1445",98,18
"peak_1446",450,115
"peak_1447",230,67
"peak_1448",70,16
"peak_1449",233,81
"peak_1450",12615,2910
"peak_1451",217,77
"peak_1452",116,32
"peak_1453",141,35
"peak_1454",318,69
"peak_1455",234,27
"peak_1456",331,51
"peak_1457",524,71
"peak_1458",179,20
"peak_1459",223,26
"peak_1460",184,25
"peak_1461",71,10
"peak_1462",307,47
"peak_1463",67,14
"peak_1464",111,30
"peak_1465",254,65
"peak_1466",402,87
"peak_1467",92,25
"peak_1468",387,138
"peak_1469",447,144
"peak_1470",872,265
"peak_1471",2004,485
"peak_1472",381,119
"peak_1473",396,113
"peak_1474",126,27
"peak_1475",1009,342
"peak_1476",782,245
"peak_1477",215,65
"peak_1478",373,109
"peak_1479",194,34
"peak_1480",62,7
"peak_1481",412,137
"peak_1482",383,132
"peak_1483",344,129
"peak_1484",1111,273
"peak_1485",4748,951
"peak_1486",5151,1815
"peak_1487",280,92
"peak_1488",477,166
"peak_1489",55,6
"peak_1490",1709,386
"peak_1491",159,43
"peak_1492",108,31
"peak_1493",1334,416
"peak_1494",2375,461
"peak_1495",121,24
"peak_1496",420,100
"peak_1497",1073,273
"peak_1498",323,78
"peak_1499",1026,311
"peak_1500",200,67
"peak_1501",7228,2106
"peak_1502",898,170
"peak_1503",97,25
"peak_1504",168,25
"peak_1505",348,56
"peak_1506",301,73
"peak_1507",78,11
"peak_1508",210,71
"peak_1509",236,67
"peak_1510",344,78
"peak_1511",315,82
"peak_1512",87,24
"peak_1513",257,54
"peak_1514",211,63
"peak_1515",3514,1156
"peak_1516",165,46
"peak_1517",667,131
"peak_1518",2461,796
"peak_1519",2517,394
"peak_1520",1084,247
"peak_1521",549,145
"peak_1522",332,112
"peak_1523",119,29
"peak_1524",90,14
"peak_1525",2400,577
"peak_1526",672,252
"peak_1527",989,257
"peak_1528",2984,1044
"peak_1529",431,157
"peak_1530",535,105
"peak_1531",438,78
"peak_1532",393,102
"peak_1533",144,57
"peak_1534",328,104
"peak_1535",90,18
"peak_1536",324,114
"peak_1537",383,96
"peak_1538",1378,369
"peak_1539",3636,926
"peak_1540",718,264
"peak_1541",557,192
"peak_1542",1241,250
"peak_1543",1417,339
"peak_1544",239,73
"peak_1545",211,37
"peak_1546",1724,503
"peak_1547",2182,529
"peak_1548",182,43
"peak_1549",7185,1979
"peak_1550",9739,3115
"peak_1551",2993,956
"peak_1552",3413,1025
"peak_1553",571,168
"peak_1554",449,168
"peak_1555",1641,535
"peak_1556",1929,508
"peak_1557",2133,497
"peak_1558",163,57
"peak_1559",656,218
"peak_1560",3300,585
"peak_1561",417,108
"peak_1562",78,19
"peak_1563",29593,8884
"peak_1564",1957,622
"peak_1565",297,93
"peak_1566",227,63
"peak_1567",882,247
"peak_1568",458,135
"peak_1569",1612,466
"peak_1570",706,158
"peak_1571",593,221
"peak_1572",2044,706
"peak_1573",231,73
"peak_1574",300,112
"peak_1575",1982,527
"peak_1576",238,76
"peak_1577",754,205
"peak_1578",217,61
"peak_1579",131,39
"peak_1580",93,16
"peak_1581",67,8
"peak_1582",654,138
"peak_1583",242,65
"peak_1584",127,9
"peak_1585",110,14
"peak_1586",63,6
"peak_1587",438,149
"peak_1588",5150,942
"peak_1589",138,41
"peak_1590",1567,478
"peak_1591",669,227
"peak_1592",3067,657
"peak_1593",376,112
"peak_1594",1105,331
"peak_1595",168,44
"peak_1596",516,90
"peak_1597",212,79
"peak_1598",312,78
"peak_1599",145,53
"peak_1600",220,60
"peak_1601",2341,366
"peak_1602",165,29
"peak_1603",171,57
"peak_1604",565,96
"peak_1605",402,79
"peak_1606",447,70
"peak_1607",123,22
"peak_1608",2140,403
"peak_1609",588,203
"peak_1610",7685,1830
"peak_1611",250,79
"peak_1612",656,236
"peak_1613",205,70
"peak_1614",198,32
"peak_1615",1184,279
"peak_1616",479,132
"peak_1617",829,178
"peak_1618",173,48
"peak_1619",210,29
"peak_1620",701,110
"peak_1621",163,61
"peak_1622",926,318
"peak_1623",1993,604
"peak_1624",232,51
"peak_1625",512,99
"peak_1626",190,60
"peak_1627",185,59
"peak_1628",433,137
"peak_1629",307,63
"peak_1630",669,244
"peak_1631",2438,686
"peak_1632",1270,501
"peak_1633",106,22
"peak_1634",504,188
"peak_1635",619,161
"peak_1636",182,37
"peak_1637",250,55
"peak_1638",116,23
"peak_1639",3749,1157
"peak_1640",165,38
"peak_1641",455,110
"peak_1642",649,127
"peak_1643",674,236
"peak_1644",4676,1286
"peak_1645",4397,1643
"peak_1646",3218,1078
"peak_1647",130,48
"peak_1648",383,142
"peak_1649",182,63
"peak_1650",205,24
"peak_1651",90,11
"peak_1652",413,67
"peak_1653",539,191
"peak_1654",362,124
"peak_1655",171,57
"peak_1656",280,63
"peak_1657",384,130
"peak_1658",888,327
"peak_1659",109,19
"peak_1660",200,81
"peak_1661",486,112
"peak_1662",258,45
"peak_1663",134,29
"peak_1664",520,164
"peak_1665",413,127
"peak_1666",1297,444
"peak_1667",699,233
"peak_1668",490,164
"peak_1669",1614,316
"peak_1670",443,123
"peak_1671",88,20
"peak_1672",1538,532
"peak_1673",126,33
"peak_1674",395,109
"peak_1675",400,84
"peak_1676",244,80
"peak_1677",2179,679
"peak_1678",3793,1366
"peak_1679",455,118
"peak_1680",8094,1631
"peak_1681",614,181
"peak_1682",1589,321
"peak_1683",109,31
"peak_1684",320,115
"peak_1685",84,18
"peak_1686",164,57
"peak_1687",240,82
"peak_1688",128,39
"peak_1689",952,328
"peak_1690",122,29
"peak_1691",324,115
"peak_1692",474,140
"peak_1693",152,46
"peak_1694",393,126
"peak_1695",412,115
"peak_1696",437,85
"peak_1697",123,32
"peak_1698",64,9
"peak_1699",192,56
"peak_1700",3411,692
"peak_1701",7008,1313
"peak_1702",165,36
"peak_1703",487,131
"peak_1704",565,166
"peak_1705",341,69
"peak_1706",329,111
"peak_1707",184,66
"peak_1708",623,180
"peak_1709",248,90
"peak_1710",146,53
"peak_1711",753,180
"peak_1712",181,50
"peak_1713",2651,871
"peak_1714",141,45
"peak_1715",130,24
"peak_1716",446,65
"peak_1717",162,48
"peak_1718",281,103
"peak_1719",2458,629
"peak_1720",556,198
"peak_1721",73,11
"peak_1722",169,52
"peak_1723",768,208
"peak_1724",159,21
"peak_1725",174,62
"peak_1726",209,74
"peak_1727",291,114
"peak_1728",235,35
"peak_1729",84,14
"peak_1730",782,218
"peak_1731",16243,2622
"peak_1732",50581,13296
"peak_1733",1609,562
"peak_1734",151,51
"peak_1735",449,151
"peak_1736",690,178
"peak_1737",200,23
"peak_1738",353,112
"peak_1739",307,61
"peak_1740",66,12
"peak_1741",163,53
"peak_1742",200,60
"peak_1743",143,51
"peak_1744",323,123
"peak_1745",821,280
"peak_1746",363,78
"peak_1747",306,83
"peak_1748",386,137
"peak_1749",1440,256
"peak_1750",315,105
"peak_1751",9009,2512
"peak_1752",2843,1086
"peak_1753",94,28
"peak_1754",2996,896
"peak_1755",73,16
"peak_1756",94,15
"peak_1757",132,29
"peak_1758",183,58
"peak_1759",118,25
"peak_1760",282,37
"peak_1761",138,22
"peak_1762",103,29
"peak_1763",945,270
"peak_1764",292,98
"peak_1765",155,36
"peak_1766",450,120
"peak_1767",81,18
"peak_1768",106,29
"peak_1769",326,84
"peak_1770",244,74
"peak_1771",108,31
"peak_1772",564,93
"peak_1773",210,47
"peak_1774",407,89
"peak_1775",124,31
"peak_1776",118,31
"peak_1777",638,109
"peak_1778",604,158
"peak_1779",86,19
"peak_1780",113,21
"peak_1781",195,60
"peak_1782",17447,6165
"peak_1783",357,127
"peak_1784",227,85
"peak_1785",1026,385
"peak_1786",519,184
"peak_1787",1272,404
"peak_1788",176,66
"peak_1789",175,58
"peak_1790",436,160
"peak_1791",639,245
"peak_1792",820,192
"peak_1793",1416,313
"peak_1794",712,203
"peak_1795",463,69
"peak_1796",461,64
"peak_1797",970,349
"peak_1798",121,40
"peak_1799",2087,529
"peak_1800",656,199
"peak_1801",251,79
"peak_1802",95,30
"peak_1803",124,30
"peak_1804",78,18
"peak_1805",150,40
"peak_1806",133,30
"peak_1807",199,45
"peak_1808",63,12
"peak_1809",135,31
"peak_1810",178,61
"peak_1811",142,32
"peak_1812",323,104
"peak_1813",888,212
"peak_1814",140,50
"peak_1815",443,148
"peak_1816",199,69
"peak_1817",690,179
"peak_1818",4213,1582
"peak_1819",1307,493
"peak_1820",1177,401
"peak_1821",139,48
"peak_1822",313,83
"peak_1823",533,158
"peak_1824",450,121
"peak_1825",487,148
"peak_1826",325,75
"peak_1827",106,22
"peak_1828",166,61
"peak_1829",958,325
"peak_1830",194,57
"peak_1831",1778,664
"peak_1832",10014,2644
"peak_1833",628,196
"peak_1834",265,94
"peak_1835",325,82
"peak_1836",1636,430
"peak_1837",722,205
"peak_1838",230,63
"peak_1839",406,131
"peak_1840",9872,1433
"peak_1841",234,84
"peak_1842",394,129
"peak_1843",173,38
"peak_1844",96,23
"peak_1845",101,18
"peak_1846",131,39
"peak_1847",139,48
"peak_1848",441,104
"peak_1849",128,32
"peak_1850",4412,1102
"peak_1851",10900,3230
"peak_1852",15681,2596
"peak_1853",520,143
"peak_1854",315,90
"peak_1855",262,82
"peak_1856",107,26
"peak_1857",824,246
"peak_1858",2766,493
"peak_1859",149,44
"peak_1860",155,50
"peak_1861",168,47
"peak_1862",108,31
"peak_1863",165,62
"peak_1864",730,229
"peak_1865",1068,325
"peak_1866",222,78
"peak_1867",624,181
"peak_1868",395,106
"peak_1869",1329,340
"peak_1870",523,166
"peak_1871",207,77
"peak_1872",449,159
"peak_1873",65,7
"peak_1874",92,16
"peak_1875",230,77
"peak_1876",986,224
"peak_1877",365,95
"peak_1878",189,65
"peak_1879",151,35
"peak_1880",1398,254
"peak_1881",813,228
"peak_1882",5536,960
"peak_1883",816,296
"peak_1884",6202,1623
"peak_1885",308,98
"peak_1886",1314,363
"peak_1887",287,103
"peak_1888",1242,357
"peak_1889",1722,543
"peak_1890",489,168
"peak_1891",469,153
"peak_1892",1306,448
"peak_1893",8432,1326
"peak_1894",573,205
"peak_1895",1253,290
"peak_1896",223,78
"peak_1897",133,36
"peak_1898",2789,383
"peak_1899",1659,480
"peak_1900",953,329
"peak_1901",2694,650
"peak_1902",520,146
"peak_1903",394,106
"peak_1904",1231,390
"peak_1905",552,207
"peak_1906",1208,429
"peak_1907",3377,939
"peak_1908",405,79
"peak_1909",252,58
"peak_1910",305,120
"peak_1911",197,53
"peak_1912",490,162
"peak_1913",210,52
"peak_1914",205,58
"peak_1915",214,33
"peak_1916",1224,294
"peak_1917",498,174
"peak_1918",157,56
"peak_1919",3241,800
"peak_1920",2727,580
"peak_1921",2596,682
"peak_1922",403,109
"peak_1923",195,70
"peak_1924",241,94
"peak_1925",314,86
"peak_1926",141,35
"peak_1927",352,92
"peak_1928",196,44
"peak_1929",981,235
"peak_1930",1826,257
"peak_1931",394,48
"peak_1932",486,162
"peak_1933",331,103
"peak_1934",5372,1172
"peak_1935",110,12
"peak_1936",319,111
"peak_1937",278,103
"peak_1938",518,179
"peak_1939",264,100
"peak_1940",270,81
"peak_1941",979,230
"peak_1942",247,80
"peak_1943",1110,234
"peak_1944",90,8
"peak_1945",542,133
"peak_1946",128,29
"peak_1947",275,101
"peak_1948",231,70
"peak_1949",531,179
"peak_1950",721,208
"peak_1951",157,54
"peak_1952",228,84
"peak_1953",7534,2754
"peak_1954",141,41
"peak_1955",1401,429
"peak_1956",487,177
"peak_1957",9984,3270
"peak_1958",1635,247
"peak_1959",1421,216
"peak_1960",1756,308
"peak_1961",212,65
"peak_1962",1059,368
"peak_1963",811,177
"peak_1964",360,129
"peak_1965",4917,1022
"peak_1966",557,148
"peak_1967",120,20
"peak_1968",4499,1163
"peak_1969",1183,427
"peak_1970",2645,904
"peak_1971",719,271
"peak_1972",354,137
"peak_1973",469,79
"peak_1974",274,70
"peak_1975",108,26
"peak_1976",243,51
"peak_1977",528,151
"peak_1978",159,57
"peak_1979",483,134
"peak_1980",170,60
"peak_1981",254,86
"peak_1982",698,211
"peak_1983",2022,476
"peak_1984",388,117
"peak_1985",756,269
"peak_1986",137,32
"peak_1987",283,78
"peak_1988",83,11
"peak_1989",492,132
"peak_1990",457,136
"peak_1991",287,89
"peak_1992",255,81
"peak_1993",406,125
"peak_1994",140,44
"peak_1995",532,173
"peak_1996",881,328
"peak_1997",615,185
"peak_1998",10708,2562
"peak_1999",14113,3764
"peak_2000",8784,2833
"peak_2001",116,35
"peak_2002",2086,500
"peak_2003",2026,675
"peak_2004",1224,371
"peak_2005",223,85
"peak_2006",1308,464
"peak_2007",99,26
"peak_2008",228,46
"peak_2009",1887,396
"peak_2010",290,83
"peak_2011",259,88
"peak_2012",420,131
"peak_2013",354,85
"peak_2014",538,121
"peak_2015",557,187
"peak_2016",287,62
"peak_2017",141,50
"peak_2018",1185,287
"peak_2019",271,88
"peak_2020",412,79
"peak_2021",517,136
"peak_2022",250,75
"peak_2023",99,23
"peak_2024",162,59
"peak_2025",199,73
"peak_2026",1885,324
"peak_2027",287,57
"peak_2028",522,95
"peak_2029",1104,239
"peak_2030",2699,489
"peak_2031",293,96
"peak_2032",1897,604
"peak_2033",17110,5467
"peak_2034",2842,989
"peak_2035",35175,10210
"peak_2036",16874,5951
"peak_2037",39567,13839
"peak_2038",22472,8197
"peak_2039",22195,7134
"peak_2040",547,197
"peak_2041",152,19
"peak_2042",339,79
"peak_2043",196,30
"peak_2044",518,76
"peak_2045",7250,1198
"peak_2046",112,33
"peak_2047",96,14
"peak_2048",265,44
"peak_2049",255,76
"peak_2050",146,51
"peak_2051",332,117
"peak_2052",423,150
"peak_2053",266,75
"peak_2054",805,109
"peak_2055",243,94
"peak_2056",5704,1266
"peak_2057",1752,382
"peak_2058",870,201
"peak_2059",937,240
"peak_2060",3657,846
"peak_2061",1798,582
"peak_2062",2285,601
"peak_2063",3042,855
"peak_2064",1609,533
"peak_2065",1894,511
"peak_2066",412,127
"peak_2067",1342,329
"peak_2068",137,49
"peak_2069",2858,512
"peak_2070",388,103
"peak_2071",2996,580
"peak_2072",1376,344
"peak_2073",292,101
"peak_2074",499,85
"peak_2075",347,124
"peak_2076",297,95
"peak_2077",123,18
"peak_2078",761,169
"peak_2079",383,104
"peak_2080",259,45
"peak_2081",182,38
"peak_2082",534,111
"peak_2083",231,71
"peak_2084",2742,617
"peak_2085",1466,296
"peak_2086",317,44
"peak_2087",527,128
"peak_2088",307,54
"peak_2089",404,138
"peak_2090",387,115
"peak_2091",510,99
"peak_2092",456,109
"peak_2093",285,101
"peak_2094",84,21
"peak_2095",186,50
"peak_2096",148,13
"peak_2097",154,49
"peak_2098",136,36
"peak_2099",210,19
"peak_2100",1877,619
"peak_2101",2058,673
"peak_2102",423,153
"peak_2103",1274,263
"peak_2104",399,139
"peak_2105",4111,881
"peak_2106",441,112
"peak_2107",3125,653
"peak_2108",959,271
"peak_2109",175,38
"peak_2110",379,142
"peak_2111",462,173
"peak_2112",594,194
"peak_2113",134,32
"peak_2114",427,110
"peak_2115",131,33
"peak_2116",218,26
"peak_2117",318,62
"peak_2118",412,133
"peak_2119",998,301
"peak_2120",64,5
"peak_2121",1639,265
"peak_2122",888,145
"peak_2123",740,140
"peak_2124",368,108
"peak_2125",106,26
"peak_2126",4374,515
"peak_2127",351,114
"peak_2128",371,110
"peak_2129",263,76
"peak_2130",884,206
"peak_2131",1131,346
"peak_2132",1116,341
"peak_2133",738,204
"peak_2134",1055,346
"peak_2135",529,88
"peak_2136",109,36
"peak_2137",1687,621
"peak_2138",127,32
"peak_2139",124,31
"peak_2140",1180,288
"peak_2141",217,46
"peak_2142",482,123
"peak_2143",11440,2297
"peak_2144",378,124
"peak_2145",1685,487
"peak_2146",2850,724
"peak_2147",780,264
"peak_2148",1227,379
"peak_2149",168,53
"peak_2150",94,26
"peak_2151",104,26
"peak_2152",135,21
"peak_2153",57,5
"peak_2154",134,25
"peak_2155",135,12
"peak_2156",347,116
"peak_2157",173,54
"peak_2158",600,177
"peak_2159",708,160
"peak_2160",270,59
"peak_2161",1291,410
"peak_2162",534,213
"peak_2163",314,121
"peak_2164",291,93
"peak_2165",1239,252
"peak_2166",235,87
"peak_2167",280,59
"peak_2168",149,55
"peak_2169",123,31
"peak_2170",267,66
"peak_2171",87,18
"peak_2172",598,212
"peak_2173",355,127
"peak_2174",2776,660
"peak_2175",223,77
"peak_2176",567,133
"peak_2177",304,51
"peak_2178",133,42
"peak_2179",580,138
"peak_2180",353,85
"peak_2181",301,71
"peak_2182",2351,891
"peak_2183",314,110
"peak_2184",1697,514
"peak_2185",169,46
"peak_2186",107,26
"peak_2187",670,100
"peak_2188",770,114
"peak_2189",975,350
"peak_2190",1973,502
"peak_2191",655,207
"peak_2192",182,57
"peak_2193",4912,807
"peak_2194",743,280
"peak_2195",5952,1613
"peak_2196",350,89
"peak_2197",176,46
"peak_2198",110,29
"peak_2199",120,30
"peak_2200",251,50
"peak_2201",427,74
"peak_2202",181,57
"peak_2203",1255,292
"peak_2204",111,35
"peak_2205",309,56
"peak_2206",178,70
"peak_2207",158,56
"peak_2208",161,43
"peak_2209",606,139
"peak_2210",155,37
"peak_2211",409,124
"peak_2212",899,218
"peak_2213",449,129
"peak_2214",5323,390
"peak_2215",294,70
"peak_2216",79,18
"peak_2217",101,24
"peak_2218",159,54
"peak_2219",851,159
"peak_2220",84,16
"peak_2221",4439,715
"peak_2222",6620,1321
"peak_2223",1273,169
"peak_2224",508,179
"peak_2225",199,74
"peak_2226",1268,244
"peak_2227",277,100
"peak_2228",1761,377
"peak_2229",412,99
"peak_2230",6752,2505
"peak_2231",1131,136
"peak_2232",213,36
"peak_2233",26573,7590
"peak_2234",130,45
"peak_2235",738,240
"peak_2236",1159,229
"peak_2237",427,88
"peak_2238",1258,325
"peak_2239",834,208
"peak_2240",760,182
"peak_2241",712,253
"peak_2242",441,120
"peak_2243",1796,396
"peak_2244",220,59
"peak_2245",152,48
"peak_2246",460,142
"peak_2247",689,243
"peak_2248",263,97
"peak_2249",467,120
"peak_2250",216,21
"peak_2251",127,42
"peak_2252",133,26
"peak_2253",995,350
"peak_2254",246,89
"peak_2255",459,179
"peak_2256",189,69
"peak_2257",274,43
"peak_2258",688,168
"peak_2259",77,5
"peak_2260",123,21
"peak_2261",144,45
"peak_2262",111,25
"peak_2263",104,17
"peak_2264",2861,882
"peak_2265",1567,615
"peak_2266",4042,1443
"peak_2267",5419,2017
"peak_2268",130,20
"peak_2269",99,10
"peak_2270",78,11
"peak_2271",884,148
"peak_2272",302,78
"peak_2273",198,67
"peak_2274",414,127
"peak_2275",345,83
"peak_2276",297,92
"peak_2277",461,108
"peak_2278",442,81
"peak_2279",96,18
"peak_2280",173,65
"peak_2281",589,142
"peak_2282",184,64
"peak_2283",2034,374
"peak_2284",559,158
"peak_2285",142,29
"peak_2286",417,63
"peak_2287",128,30
"peak_2288",780,128
"peak_2289",439,160
"peak_2290",170,59
"peak_2291",518,181
"peak_2292",566,115
"peak_2293",1317,156
"peak_2294",474,84
"peak_2295",118,41
"peak_2296",91,20
"peak_2297",133,25
"peak_2298",134,33
"peak_2299",207,56
"peak_2300",282,88
"peak_2301",179,61
"peak_2302",308,120
"peak_2303",1315,397
"peak_2304",360,127
"peak_2305",1918,661
"peak_2306",6044,1590
"peak_2307",4184,1108
"peak_2308",906,328
"peak_2309",7377,1384
"peak_2310",86,20
"peak_2311",981,138
"peak_2312",150,25
"peak_2313",189,55
"peak_2314",1695,595
"peak_2315",196,55
"peak_2316",558,85
"peak_2317",389,69
"peak_2318",95,19
"peak_2319",224,40
"peak_2320",605,159
"peak_2321",796,177
"peak_2322",823,279
"peak_2323",152,50
"peak_2324",651,213
"peak_2325",1245,408
"peak_2326",548,205
"peak_2327",859,316
"peak_2328",882,309
"peak_2329",626,179
"peak_2330",391,87
"peak_2331",1754,554
"peak_2332",84,22
"peak_2333",236,49
"peak_2334",249,71
"peak_2335",158,56
"peak_2336",1455,312
"peak_2337",2597,498
