"","SRR7992454.sorted.bam","SRR7992461.sorted.bam"
"peak_1324",265,94
"peak_1325",512,128
"peak_1326",879,274
"peak_1327",269,82
"peak_1328",1205,469
"peak_1329",290,107
"peak_1330",683,250
"peak_1331",1062,291
"peak_1332",871,323
"peak_1333",1131,260
"peak_1334",6499,1376
"peak_1335",3699,730
"peak_1336",596,180
"peak_1337",295,113
"peak_1338",508,94
"peak_1339",432,133
"peak_1340",617,195
"peak_1341",535,210
"peak_1342",314,66
"peak_1343",179,42
"peak_1344",85,14
"peak_1345",165,26
"peak_1346",105,13
"peak_1347",103,18
"peak_1348",168,29
"peak_1349",143,16
"peak_1350",57,4
"peak_1351",314,77
"peak_1352",152,60
"peak_1353",419,180
"peak_1354",286,108
"peak_1355",1068,296
"peak_1356",280,52
"peak_1357",584,75
"peak_1358",61,12
"peak_1359",119,31
"peak_1360",205,58
"peak_1361",888,237
"peak_1362",757,201
"peak_1363",309,102
"peak_1364",180,70
"peak_1365",404,137
"peak_1366",1401,345
"peak_1367",482,186
"peak_1368",105,30
"peak_1369",2342,757
"peak_1370",312,122
"peak_1371",164,57
"peak_1372",898,279
"peak_1373",614,235
"peak_1374",190,45
"peak_1375",4876,860
"peak_1376",653,209
"peak_1377",184,66
"peak_1378",291,98
"peak_1379",514,170
"peak_1380",472,185
"peak_1381",226,55
"peak_1382",151,37
"peak_1383",340,52
"peak_1384",1482,534
"peak_1385",228,67
"peak_1386",1334,147
"peak_1387",846,167
"peak_1388",825,310
"peak_1389",441,97
"peak_1390",1444,516
"peak_1391",6395,2410
"peak_1392",254,73
"peak_1393",3457,1071
"peak_1394",873,187
"peak_1395",265,42
"peak_1396",85,24
"peak_1397",2211,465
"peak_1398",143,43
"peak_1399",2251,396
"peak_1400",498,175
"peak_1401",6906,2108
"peak_1402",103,26
"peak_1403",138,50
"peak_1404",1740,673
"peak_1405",193,66
"peak_1406",90,22
"peak_1407",3415,682
"peak_1408",350,137
"peak_1409",240,81
"peak_1410",148,16
"peak_1411",111,22
"peak_1412",79,14
"peak_1413",143,23
"peak_1414",314,44
"peak_1415",611,91
"peak_1416",179,51
"peak_1417",347,65
"peak_1418",298,49
"peak_1419",950,178
"peak_1420",440,165
"peak_1421",1069,417
"peak_1422",2692,917
"peak_1423",868,333
"peak_1424",380,151
"peak_1425",344,110
"peak_1426",1516,184
"peak_1427",74,15
"peak_1428",119,29
"peak_1429",82,13
"peak_1430",106,25
"peak_1431",380,96
"peak_1432",264,58
"peak_1433",3653,798
"peak_1434",3032,847
"peak_1435",1824,652
"peak_1436",5299,960
"peak_1437",4403,902
"peak_1438",408,157
"peak_1439",1397,413
"peak_1440",87,5
"peak_1441",111,22
"peak_1442",1552,447
"peak_1443",601,205
"peak_1444",1368,349
"peak_1445",2142,424
"peak_1446",141,38
"peak_1447",3977,912
"peak_1448",1450,496
"peak_1449",112,19
"peak_1450",179,61
"peak_1451",104,23
"peak_1452",342,116
"peak_1453",269,94
"peak_1454",1843,488
"peak_1455",196,33
"peak_1456",502,181
"peak_1457",1169,427
"peak_1458",3961,1068
"peak_1459",191,75
"peak_1460",528,197
"peak_1461",1279,476
"peak_1462",2116,646
"peak_1463",83,8
"peak_1464",481,129
"peak_1465",784,208
"peak_1466",100,17
"peak_1467",129,30
"peak_1468",1193,374
"peak_1469",129,48
"peak_1470",397,157
"peak_1471",263,102
"peak_1472",382,90
"peak_1473",813,227
"peak_1474",2207,781
"peak_1475",4856,1126
"peak_1476",2470,634
"peak_1477",498,193
"peak_1478",7632,1319
"peak_1479",104,30
"peak_1480",375,107
"peak_1481",195,59
"peak_1482",785,139
"peak_1483",386,141
"peak_1484",1990,533
"peak_1485",846,325
"peak_1486",1758,558
"peak_1487",133,43
"peak_1488",73,10
"peak_1489",111,15
"peak_1490",341,81
"peak_1491",341,134
"peak_1492",190,73
"peak_1493",586,182
"peak_1494",322,105
"peak_1495",926,183
"peak_1496",78,10
"peak_1497",59,8
"peak_1498",64,6
"peak_1499",98,14
"peak_1500",191,30
"peak_1501",201,32
"peak_1502",89,18
"peak_1503",185,40
"peak_1504",441,82
"peak_1505",343,119
"peak_1506",1251,347
"peak_1507",160,24
"peak_1508",114,21
"peak_1509",909,115
"peak_1510",89,17
"peak_1511",251,64
"peak_1512",358,117
"peak_1513",717,134
"peak_1514",183,31
"peak_1515",1208,217
"peak_1516",116,34
"peak_1517",339,91
"peak_1518",1193,283
"peak_1519",3559,892
"peak_1520",595,242
"peak_1521",731,276
"peak_1522",5122,1269
"peak_1523",65,7
"peak_1524",179,36
"peak_1525",85,16
"peak_1526",464,92
"peak_1527",526,174
"peak_1528",348,119
"peak_1529",612,179
"peak_1530",157,26
"peak_1531",73,14
"peak_1532",254,23
"peak_1533",172,66
"peak_1534",122,19
"peak_1535",828,206
"peak_1536",1021,274
"peak_1537",394,132
"peak_1538",660,81
"peak_1539",140,31
"peak_1540",309,68
"peak_1541",146,29
"peak_1542",361,109
"peak_1543",7482,1189
"peak_1544",1056,387
"peak_1545",34556,6733
"peak_1546",1761,490
"peak_1547",541,186
"peak_1548",1147,411
"peak_1549",5357,1523
"peak_1550",1715,618
"peak_1551",308,68
"peak_1552",1012,152
"peak_1553",430,116
"peak_1554",646,171
"peak_1555",217,64
"peak_1556",413,113
"peak_1557",970,189
"peak_1558",2184,528
"peak_1559",79,18
"peak_1560",80,14
"peak_1561",251,49
"peak_1562",110,21
"peak_1563",82,24
"peak_1564",124,20
"peak_1565",465,92
"peak_1566",1979,497
"peak_1567",1476,259
"peak_1568",413,78
"peak_1569",278,50
"peak_1570",109,32
"peak_1571",184,50
"peak_1572",15898,3749
"peak_1573",287,103
"peak_1574",660,175
"peak_1575",62,10
"peak_1576",247,85
"peak_1577",79,18
"peak_1578",168,30
"peak_1579",418,59
"peak_1580",402,56
"peak_1581",1068,123
"peak_1582",414,58
"peak_1583",120,15
"peak_1584",237,21
"peak_1585",195,73
"peak_1586",199,67
"peak_1587",797,151
"peak_1588",165,39
"peak_1589",120,39
"peak_1590",124,37
"peak_1591",174,47
"peak_1592",345,88
"peak_1593",224,72
"peak_1594",122,40
"peak_1595",471,148
"peak_1596",813,184
"peak_1597",311,124
"peak_1598",1052,299
"peak_1599",747,257
"peak_1600",1980,542
"peak_1601",4161,931
"peak_1602",350,117
"peak_1603",98,28
"peak_1604",265,103
"peak_1605",287,94
"peak_1606",155,33
"peak_1607",1356,463
"peak_1608",1305,405
"peak_1609",925,271
"peak_1610",266,47
"peak_1611",204,48
"peak_1612",71,16
"peak_1613",186,35
"peak_1614",769,246
"peak_1615",828,291
"peak_1616",625,232
"peak_1617",2186,514
"peak_1618",3371,872
"peak_1619",3705,1191
"peak_1620",260,96
"peak_1621",284,79
"peak_1622",583,207
"peak_1623",1912,513
"peak_1624",265,80
"peak_1625",121,37
"peak_1626",1546,474
"peak_1627",2761,580
"peak_1628",77,16
"peak_1629",139,29
"peak_1630",114,23
"peak_1631",845,206
"peak_1632",2076,508
"peak_1633",785,168
"peak_1634",91,15
"peak_1635",932,306
"peak_1636",7172,2086
"peak_1637",678,157
"peak_1638",81,17
"peak_1639",363,130
"peak_1640",234,38
"peak_1641",657,117
"peak_1642",94,28
"peak_1643",314,101
"peak_1644",195,50
"peak_1645",116,41
"peak_1646",108,20
"peak_1647",359,122
"peak_1648",77,13
"peak_1649",144,23
"peak_1650",179,61
"peak_1651",237,100
"peak_1652",106,20
"peak_1653",350,55
"peak_1654",651,183
"peak_1655",566,131
"peak_1656",760,220
"peak_1657",273,102
"peak_1658",236,83
"peak_1659",409,116
"peak_1660",396,156
"peak_1661",261,102
"peak_1662",3439,1293
"peak_1663",63,3
"peak_1664",137,42
"peak_1665",176,44
"peak_1666",216,35
"peak_1667",2728,969
"peak_1668",3555,539
"peak_1669",2300,516
"peak_1670",418,154
"peak_1671",412,112
"peak_1672",230,64
"peak_1673",421,107
"peak_1674",453,93
"peak_1675",6332,1464
"peak_1676",1364,424
"peak_1677",824,305
"peak_1678",1004,250
"peak_1679",583,91
"peak_1680",559,172
"peak_1681",667,208
"peak_1682",158,36
"peak_1683",384,141
"peak_1684",741,193
"peak_1685",352,147
"peak_1686",290,43
"peak_1687",1474,438
"peak_1688",3656,953
"peak_1689",158,53
"peak_1690",1279,242
"peak_1691",1428,293
"peak_1692",175,50
"peak_1693",202,41
"peak_1694",74,19
"peak_1695",68,12
"peak_1696",1844,621
"peak_1697",631,240
"peak_1698",2658,687
"peak_1699",105,18
"peak_1700",463,115
"peak_1701",111,25
"peak_1702",3341,836
"peak_1703",4348,1421
"peak_1704",1166,416
"peak_1705",116,39
"peak_1706",179,61
"peak_1707",5676,1777
"peak_1708",474,142
"peak_1709",273,104
"peak_1710",787,241
"peak_1711",2441,843
"peak_1712",2938,740
"peak_1713",3184,701
"peak_1714",751,217
"peak_1715",3575,624
"peak_1716",473,133
"peak_1717",29656,9084
"peak_1718",1638,513
"peak_1719",243,81
"peak_1720",354,117
"peak_1721",1338,382
"peak_1722",594,173
"peak_1723",267,103
"peak_1724",1830,570
"peak_1725",341,139
"peak_1726",769,213
"peak_1727",328,113
"peak_1728",2742,1007
"peak_1729",183,62
"peak_1730",226,80
"peak_1731",2638,680
"peak_1732",169,62
"peak_1733",358,90
"peak_1734",756,238
"peak_1735",593,160
"peak_1736",497,128
"peak_1737",100,28
"peak_1738",101,10
"peak_1739",54,8
"peak_1740",723,125
"peak_1741",474,145
"peak_1742",168,16
"peak_1743",107,24
"peak_1744",467,102
"peak_1745",487,174
"peak_1746",9139,2258
"peak_1747",179,63
"peak_1748",3267,967
"peak_1749",3968,851
"peak_1750",166,60
"peak_1751",450,152
"peak_1752",1369,435
"peak_1753",765,152
"peak_1754",461,149
"peak_1755",471,127
"peak_1756",433,146
"peak_1757",648,90
"peak_1758",503,107
"peak_1759",387,121
"peak_1760",110,21
"peak_1761",157,37
"peak_1762",78,20
"peak_1763",191,21
"peak_1764",625,151
"peak_1765",508,93
"peak_1766",714,103
"peak_1767",204,51
"peak_1768",496,121
"peak_1769",170,65
"peak_1770",1441,331
"peak_1771",227,83
"peak_1772",581,211
"peak_1773",525,185
"peak_1774",239,56
"peak_1775",1917,706
"peak_1776",145,29
"peak_1777",404,58
"peak_1778",84,19
"peak_1779",1303,279
"peak_1780",199,76
"peak_1781",597,185
"peak_1782",1053,211
"peak_1783",197,63
"peak_1784",366,48
"peak_1785",1278,178
"peak_1786",136,24
"peak_1787",590,197
"peak_1788",879,327
"peak_1789",3212,920
"peak_1790",707,202
"peak_1791",387,120
"peak_1792",211,41
"peak_1793",192,61
"peak_1794",245,77
"peak_1795",280,75
"peak_1796",509,113
"peak_1797",167,48
"peak_1798",555,222
"peak_1799",1036,220
"peak_1800",313,69
"peak_1801",318,48
"peak_1802",71,18
"peak_1803",5772,1912
"peak_1804",189,41
"peak_1805",138,38
"peak_1806",194,57
"peak_1807",278,84
"peak_1808",914,222
"peak_1809",86,22
"peak_1810",713,143
"peak_1811",506,184
"peak_1812",5718,1776
"peak_1813",1379,496
"peak_1814",206,84
"peak_1815",96,13
"peak_1816",70,12
"peak_1817",1088,227
"peak_1818",386,87
"peak_1819",355,125
"peak_1820",145,43
"peak_1821",161,61
"peak_1822",192,62
"peak_1823",419,156
"peak_1824",202,38
"peak_1825",357,150
"peak_1826",174,53
"peak_1827",723,147
"peak_1828",117,29
"peak_1829",53,8
"peak_1830",436,90
"peak_1831",516,165
"peak_1832",247,80
"peak_1833",743,290
"peak_1834",1612,550
"peak_1835",1037,353
"peak_1836",569,192
"peak_1837",1743,428
"peak_1838",596,141
"peak_1839",335,117
"peak_1840",281,110
"peak_1841",662,224
"peak_1842",1293,363
"peak_1843",288,110
"peak_1844",974,205
"peak_1845",2036,778
"peak_1846",4597,1739
"peak_1847",1184,351
"peak_1848",157,50
"peak_1849",4488,831
"peak_1850",674,192
"peak_1851",1854,366
"peak_1852",102,32
"peak_1853",430,169
"peak_1854",105,24
"peak_1855",114,38
"peak_1856",423,161
"peak_1857",436,165
"peak_1858",416,169
"peak_1859",78,10
"peak_1860",260,67
"peak_1861",444,156
"peak_1862",665,192
"peak_1863",402,96
"peak_1864",85,20
"peak_1865",298,66
"peak_1866",117,26
"peak_1867",302,96
"peak_1868",7420,1536
"peak_1869",604,187
"peak_1870",7630,1508
"peak_1871",921,201
"peak_1872",1314,330
"peak_1873",1890,530
"peak_1874",1199,214
"peak_1875",407,142
"peak_1876",207,82
"peak_1877",761,262
"peak_1878",434,159
"peak_1879",75,9
"peak_1880",143,18
"peak_1881",161,54
"peak_1882",714,127
"peak_1883",298,82
"peak_1884",3374,1139
"peak_1885",106,17
"peak_1886",127,39
"peak_1887",148,37
"peak_1888",201,43
"peak_1889",205,75
"peak_1890",722,126
"peak_1891",106,31
"peak_1892",173,66
"peak_1893",245,96
"peak_1894",3402,772
"peak_1895",525,197
"peak_1896",2292,776
"peak_1897",216,52
"peak_1898",177,34
"peak_1899",334,50
"peak_1900",226,60
"peak_1901",778,208
"peak_1902",202,40
"peak_1903",217,85
"peak_1904",142,49
"peak_1905",184,37
"peak_1906",94,20
"peak_1907",71,10
"peak_1908",116,22
"peak_1909",1022,266
"peak_1910",23553,3876
"peak_1911",75119,19595
"peak_1912",2998,987
"peak_1913",578,182
"peak_1914",959,344
"peak_1915",2050,473
"peak_1916",105,17
"peak_1917",525,117
"peak_1918",174,40
"peak_1919",247,92
"peak_1920",241,73
"peak_1921",437,167
"peak_1922",1785,594
"peak_1923",632,154
"peak_1924",411,120
"peak_1925",797,279
"peak_1926",1919,283
"peak_1927",718,278
"peak_1928",9419,2943
"peak_1929",2729,1074
"peak_1930",144,42
"peak_1931",4142,1306
"peak_1932",153,38
"peak_1933",116,28
"peak_1934",115,38
"peak_1935",172,45
"peak_1936",504,93
"peak_1937",396,98
"peak_1938",295,105
"peak_1939",235,46
"peak_1940",67,11
"peak_1941",375,48
"peak_1942",315,50
"peak_1943",81,15
"peak_1944",584,120
"peak_1945",808,244
"peak_1946",211,76
"peak_1947",527,125
"peak_1948",154,51
"peak_1949",277,82
"peak_1950",1186,350
"peak_1951",432,152
"peak_1952",269,102
"peak_1953",125,46
"peak_1954",1078,201
"peak_1955",600,132
"peak_1956",1731,422
"peak_1957",627,152
"peak_1958",61,10
"peak_1959",72,12
"peak_1960",652,188
"peak_1961",448,145
"peak_1962",201,31
"peak_1963",167,58
"peak_1964",6227,2100
"peak_1965",197,75
"peak_1966",265,103
"peak_1967",507,197
"peak_1968",215,59
"peak_1969",637,236
"peak_1970",2486,675
"peak_1971",106,27
"peak_1972",220,72
"peak_1973",212,76
"peak_1974",2186,815
"peak_1975",525,167
"peak_1976",2121,481
"peak_1977",300,110
"peak_1978",729,262
"peak_1979",1086,317
"peak_1980",419,72
"peak_1981",372,125
"peak_1982",2626,739
"peak_1983",883,233
"peak_1984",329,100
"peak_1985",122,22
"peak_1986",226,44
"peak_1987",132,31
"peak_1988",247,68
"peak_1989",109,29
"peak_1990",355,112
"peak_1991",126,46
"peak_1992",229,66
"peak_1993",164,40
"peak_1994",264,98
"peak_1995",1057,250
"peak_1996",602,193
"peak_1997",921,269
"peak_1998",174,21
"peak_1999",65,9
"peak_2000",107,17
"peak_2001",550,205
"peak_2002",616,233
"peak_2003",53,5
"peak_2004",84,15
"peak_2005",137,34
"peak_2006",92,26
"peak_2007",154,35
"peak_2008",76,10
"peak_2009",182,69
"peak_2010",221,83
"peak_2011",220,84
"peak_2012",316,121
"peak_2013",847,311
"peak_2014",152,51
"peak_2015",2417,873
"peak_2016",1229,456
"peak_2017",13991,3363
"peak_2018",657,239
"peak_2019",122,18
"peak_2020",259,39
"peak_2021",201,55
"peak_2022",1899,519
"peak_2023",1280,335
"peak_2024",193,69
"peak_2025",415,142
"peak_2026",185,75
"peak_2027",8393,1208
"peak_2028",117,36
"peak_2029",114,37
"peak_2030",219,72
"peak_2031",221,79
"peak_2032",156,57
"peak_2033",109,37
"peak_2034",123,30
"peak_2035",207,64
"peak_2036",202,72
"peak_2037",587,113
"peak_2038",149,29
"peak_2039",226,83
"peak_2040",3990,893
"peak_2041",8779,2664
"peak_2042",13299,2116
"peak_2043",317,102
"peak_2044",563,118
"peak_2045",253,75
"peak_2046",101,25
"peak_2047",184,58
"peak_2048",727,209
"peak_2049",1890,364
"peak_2050",142,55
"peak_2051",329,94
"peak_2052",85,18
"peak_2053",628,190
"peak_2054",733,203
"peak_2055",925,250
"peak_2056",438,123
"peak_2057",1951,488
"peak_2058",232,62
"peak_2059",175,24
"peak_2060",332,42
"peak_2061",221,85
"peak_2062",220,85
"peak_2063",1152,212
"peak_2064",850,225
"peak_2065",91,24
"peak_2066",135,48
"peak_2067",1912,343
"peak_2068",1041,297
"peak_2069",5509,1318
"peak_2070",6521,1923
"peak_2071",561,155
"peak_2072",1734,599
"peak_2073",262,97
"peak_2074",1662,538
"peak_2075",2603,701
"peak_2076",4514,1437
"peak_2077",150,31
"peak_2078",95,20
"peak_2079",84,17
"peak_2080",166,59
"peak_2081",1439,507
"peak_2082",10427,1655
"peak_2083",284,110
"peak_2084",1194,354
"peak_2085",198,71
"peak_2086",283,95
"peak_2087",261,101
"peak_2088",162,51
"peak_2089",5689,830
"peak_2090",1867,651
"peak_2091",463,179
"peak_2092",1431,485
"peak_2093",3564,854
"peak_2094",57,7
"peak_2095",77,9
"peak_2096",780,256
"peak_2097",616,201
"peak_2098",1973,686
"peak_2099",269,83
"peak_2100",913,356
"peak_2101",1808,619
"peak_2102",4773,1323
"peak_2103",1240,252
"peak_2104",775,202
"peak_2105",236,70
"peak_2106",229,89
"peak_2107",951,276
"peak_2108",284,72
"peak_2109",335,80
"peak_2110",344,43
"peak_2111",2259,544
"peak_2112",531,194
"peak_2113",163,57
"peak_2114",117,21
"peak_2115",2064,487
"peak_2116",2602,573
"peak_2117",2425,692
"peak_2118",601,178
"peak_2119",109,37
"peak_2120",192,61
"peak_2121",60,5
"peak_2122",490,112
"peak_2123",1306,316
"peak_2124",597,193
"peak_2125",2637,546
"peak_2126",3373,436
"peak_2127",604,87
"peak_2128",1048,315
"peak_2129",160,63
"peak_2130",593,234
"peak_2131",6390,1494
"peak_2132",173,67
"peak_2133",592,230
"peak_2134",373,137
"peak_2135",657,167
"peak_2136",211,52
"peak_2137",251,84
"peak_2138",1753,310
"peak_2139",130,12
"peak_2140",400,103
"peak_2141",178,66
"peak_2142",86,18
"peak_2143",400,145
"peak_2144",165,25
"peak_2145",762,206
"peak_2146",843,237
"peak_2147",64,9
"peak_2148",92,18
"peak_2149",79,15
"peak_2150",287,78
"peak_2151",445,93
"peak_2152",203,53
"peak_2153",78,12
"peak_2154",1880,516
"peak_2155",620,239
"peak_2156",12985,4023
"peak_2157",132,49
"peak_2158",273,99
"peak_2159",78,15
"peak_2160",1899,271
"peak_2161",3011,454
"peak_2162",2046,362
"peak_2163",147,47
"peak_2164",91,25
"peak_2165",112,36
"peak_2166",121,45
"peak_2167",311,111
"peak_2168",2127,811
"peak_2169",1494,254
"peak_2170",368,142
"peak_2171",5655,1147
"peak_2172",566,188
"peak_2173",7424,2205
"peak_2174",7101,2402
"peak_2175",2447,855
"peak_2176",835,148
"peak_2177",257,55
"peak_2178",101,20
"peak_2179",668,147
"peak_2180",192,65
"peak_2181",285,77
"peak_2182",2249,508
"peak_2183",945,269
"peak_2184",1570,436
"peak_2185",239,75
"peak_2186",307,122
"peak_2187",364,60
"peak_2188",2194,661
"peak_2189",2074,807
"peak_2190",695,224
"peak_2191",686,168
"peak_2192",860,242
"peak_2193",314,108
"peak_2194",722,242
"peak_2195",129,23
"peak_2196",6691,1790
"peak_2197",11056,3153
"peak_2198",7589,2666
"peak_2199",399,152
"peak_2200",166,59
"peak_2201",2496,897
"peak_2202",279,68
"peak_2203",3354,742
"peak_2204",502,147
"peak_2205",759,196
"peak_2206",690,215
"peak_2207",587,125
"peak_2208",649,239
"peak_2209",583,122
"peak_2210",3748,931
"peak_2211",210,73
"peak_2212",524,106
"peak_2213",492,165
"peak_2214",320,84
"peak_2215",116,35
"peak_2216",695,249
"peak_2217",2487,468
"peak_2218",483,117
"peak_2219",883,167
"peak_2220",194,58
"peak_2221",1644,298
"peak_2222",2765,1059
"peak_2223",29272,9624
"peak_2224",4775,1874
"peak_2225",63737,20052
"peak_2226",27658,10559
"peak_2227",78664,28423
"peak_2228",34081,13210
"peak_2229",40873,13919
"peak_2230",900,326
"peak_2231",281,46
"peak_2232",582,121
"peak_2233",1000,157
"peak_2234",8021,1424
"peak_2235",160,52
"peak_2236",181,36
"peak_2237",67,13
"peak_2238",550,78
"peak_2239",315,104
"peak_2240",207,81
"peak_2241",542,175
"peak_2242",220,88
"peak_2243",221,67
"peak_2244",768,108
"peak_2245",236,88
"peak_2246",7146,1471
"peak_2247",157,57
"peak_2248",141,41
"peak_2249",2142,365
"peak_2250",2203,406
"peak_2251",4417,1225
"peak_2252",2050,752
"peak_2253",2737,780
"peak_2254",3073,892
"peak_2255",1935,666
"peak_2256",1849,576
"peak_2257",1034,298
"peak_2258",2712,623
"peak_2259",4728,767
"peak_2260",529,203
"peak_2261",91,28
"peak_2262",5212,974
"peak_2263",2580,556
"peak_2264",258,99
"peak_2265",779,115
"peak_2266",317,111
"peak_2267",63,4
"peak_2268",64,4
"peak_2269",1072,225
"peak_2270",1835,393
"peak_2271",550,105
"peak_2272",127,28
"peak_2273",131,40
"peak_2274",617,137
"peak_2275",1403,288
"peak_2276",230,91
"peak_2277",2333,579
"peak_2278",1210,262
"peak_2279",252,56
"peak_2280",145,56
"peak_2281",886,215
"peak_2282",415,111
"peak_2283",487,177
"peak_2284",669,203
"peak_2285",369,78
"peak_2286",1850,418
"peak_2287",124,44
"peak_2288",129,45
"peak_2289",362,104
"peak_2290",138,28
"peak_2291",278,83
"peak_2292",150,56
"peak_2293",58,5
"peak_2294",153,12
"peak_2295",207,80
"peak_2296",431,122
"peak_2297",283,50
"peak_2298",1163,407
"peak_2299",2116,696
"peak_2300",721,148
"peak_2301",699,264
"peak_2302",6625,1380
"peak_2303",275,107
"peak_2304",5745,1141
"peak_2305",315,109
"peak_2306",183,36
"peak_2307",313,117
"peak_2308",363,143
"peak_2309",606,192
"peak_2310",175,67
"peak_2311",192,63
"peak_2312",154,52
"peak_2313",752,149
"peak_2314",292,85
"peak_2315",201,39
"peak_2316",74,14
"peak_2317",77,8
"peak_2318",107,23
"peak_2319",303,49
"peak_2320",57,7
"peak_2321",2369,931
"peak_2322",393,69
"peak_2323",923,267
"peak_2324",698,206
"peak_2325",84,18
"peak_2326",78,20
"peak_2327",151,21
"peak_2328",3599,540
"peak_2329",1523,240
"peak_2330",387,105
"peak_2331",3964,529
