"","SRR7992455Aligned.sortedByCoord.out_sorted.bam","SRR7992458Aligned.sortedByCoord.out_sorted.bam"
"peak_1324",55,16
"peak_1325",139,64
"peak_1326",327,187
"peak_1327",522,280
"peak_1328",253,139
"peak_1329",609,215
"peak_1330",65,14
"peak_1331",56,11
"peak_1332",47,9
"peak_1333",42,8
"peak_1334",97,21
"peak_1335",78,21
"peak_1336",143,24
"peak_1337",131,38
"peak_1338",140,48
"peak_1339",265,79
"peak_1340",55,17
"peak_1341",110,57
"peak_1342",268,118
"peak_1343",1043,428
"peak_1344",146,33
"peak_1345",739,186
"peak_1346",63,25
"peak_1347",263,101
"peak_1348",113,52
"peak_1349",227,113
"peak_1350",525,179
"peak_1351",117,38
"peak_1352",831,229
"peak_1353",129,58
"peak_1354",248,104
"peak_1355",730,256
"peak_1356",107,52
"peak_1357",1233,452
"peak_1358",571,314
"peak_1359",684,344
"peak_1360",732,381
"peak_1361",3658,1459
"peak_1362",53,18
"peak_1363",79,19
"peak_1364",187,77
"peak_1365",110,39
"peak_1366",252,118
"peak_1367",302,161
"peak_1368",63,18
"peak_1369",164,28
"peak_1370",717,341
"peak_1371",632,269
"peak_1372",327,91
"peak_1373",188,80
"peak_1374",73,20
"peak_1375",234,113
"peak_1376",4933,1476
"peak_1377",22914,7366
"peak_1378",1200,476
"peak_1379",1025,419
"peak_1380",3626,1453
"peak_1381",768,438
"peak_1382",371,195
"peak_1383",198,91
"peak_1384",217,87
"peak_1385",622,146
"peak_1386",217,99
"peak_1387",502,180
"peak_1388",272,131
"peak_1389",613,182
"peak_1390",1566,564
"peak_1391",77,22
"peak_1392",75,18
"peak_1393",61,13
"peak_1394",297,102
"peak_1395",1478,542
"peak_1396",1008,289
"peak_1397",264,91
"peak_1398",8672,3459
"peak_1399",145,77
"peak_1400",341,152
"peak_1401",48,12
"peak_1402",99,39
"peak_1403",346,95
"peak_1404",291,67
"peak_1405",464,86
"peak_1406",130,31
"peak_1407",330,87
"peak_1408",55,5
"peak_1409",114,30
"peak_1410",159,79
"peak_1411",447,115
"peak_1412",74,27
"peak_1413",186,95
"peak_1414",180,97
"peak_1415",334,150
"peak_1416",422,195
"peak_1417",196,99
"peak_1418",501,244
"peak_1419",409,209
"peak_1420",1181,499
"peak_1421",2208,789
"peak_1422",300,156
"peak_1423",315,171
"peak_1424",597,253
"peak_1425",367,176
"peak_1426",311,134
"peak_1427",82,33
"peak_1428",107,37
"peak_1429",723,374
"peak_1430",928,387
"peak_1431",159,80
"peak_1432",466,180
"peak_1433",184,51
"peak_1434",91,36
"peak_1435",90,38
"peak_1436",88,28
"peak_1437",69,19
"peak_1438",634,290
"peak_1439",467,228
"peak_1440",1425,500
"peak_1441",2407,967
"peak_1442",2446,1253
"peak_1443",1263,528
"peak_1444",88,40
"peak_1445",958,463
"peak_1446",1906,607
"peak_1447",73,25
"peak_1448",55,12
"peak_1449",72,21
"peak_1450",202,102
"peak_1451",753,306
"peak_1452",156,83
"peak_1453",1605,618
"peak_1454",628,221
"peak_1455",132,41
"peak_1456",628,262
"peak_1457",465,185
"peak_1458",4458,1872
"peak_1459",56,15
"peak_1460",118,42
"peak_1461",287,84
"peak_1462",88,33
"peak_1463",177,89
"peak_1464",80,34
"peak_1465",167,89
"peak_1466",64,20
"peak_1467",63,17
"peak_1468",130,68
"peak_1469",179,78
"peak_1470",194,106
"peak_1471",111,35
"peak_1472",83,35
"peak_1473",99,32
"peak_1474",199,79
"peak_1475",90,44
"peak_1476",352,116
"peak_1477",405,159
"peak_1478",325,165
"peak_1479",332,138
"peak_1480",286,149
"peak_1481",190,90
"peak_1482",8128,4042
"peak_1483",1195,681
"peak_1484",56,19
"peak_1485",132,54
"peak_1486",170,45
"peak_1487",2003,1001
"peak_1488",2276,589
"peak_1489",862,311
"peak_1490",466,197
"peak_1491",347,176
"peak_1492",276,124
"peak_1493",70,28
"peak_1494",232,113
"peak_1495",364,109
"peak_1496",227,119
"peak_1497",2330,924
"peak_1498",550,286
"peak_1499",780,327
"peak_1500",805,428
"peak_1501",603,267
"peak_1502",355,91
"peak_1503",431,188
"peak_1504",229,119
"peak_1505",80,31
"peak_1506",50,10
"peak_1507",394,191
"peak_1508",611,236
"peak_1509",186,102
"peak_1510",166,44
"peak_1511",870,251
"peak_1512",1036,401
"peak_1513",129,60
"peak_1514",289,148
"peak_1515",159,46
"peak_1516",1214,644
"peak_1517",1443,612
"peak_1518",297,108
"peak_1519",2325,914
"peak_1520",1497,775
"peak_1521",2172,1053
"peak_1522",1022,493
"peak_1523",261,145
"peak_1524",4083,2013
"peak_1525",392,196
"peak_1526",456,232
"peak_1527",1117,578
"peak_1528",497,272
"peak_1529",1484,645
"peak_1530",1429,533
"peak_1531",360,178
"peak_1532",2154,645
"peak_1533",285,109
"peak_1534",65,23
"peak_1535",26684,11077
"peak_1536",1476,716
"peak_1537",237,115
"peak_1538",236,91
"peak_1539",871,405
"peak_1540",351,172
"peak_1541",1036,561
"peak_1542",300,172
"peak_1543",643,390
"peak_1544",714,249
"peak_1545",127,48
"peak_1546",1765,987
"peak_1547",171,94
"peak_1548",994,469
"peak_1549",268,93
"peak_1550",549,234
"peak_1551",333,127
"peak_1552",307,121
"peak_1553",125,64
"peak_1554",315,115
"peak_1555",157,87
"peak_1556",44,4
"peak_1557",74,27
"peak_1558",180,61
"peak_1559",152,52
"peak_1560",6423,2455
"peak_1561",216,108
"peak_1562",1568,628
"peak_1563",765,419
"peak_1564",2532,785
"peak_1565",125,58
"peak_1566",228,128
"peak_1567",319,155
"peak_1568",682,356
"peak_1569",141,70
"peak_1570",488,159
"peak_1571",369,188
"peak_1572",318,139
"peak_1573",225,123
"peak_1574",241,111
"peak_1575",352,77
"peak_1576",384,149
"peak_1577",257,120
"peak_1578",71,22
"peak_1579",121,50
"peak_1580",120,33
"peak_1581",491,143
"peak_1582",312,112
"peak_1583",450,137
"peak_1584",94,37
"peak_1585",331,145
"peak_1586",131,68
"peak_1587",706,255
"peak_1588",172,71
"peak_1589",401,189
"peak_1590",138,53
"peak_1591",70,26
"peak_1592",66,22
"peak_1593",192,55
"peak_1594",53,13
"peak_1595",1042,386
"peak_1596",197,103
"peak_1597",367,149
"peak_1598",110,52
"peak_1599",619,221
"peak_1600",259,69
"peak_1601",935,217
"peak_1602",42,11
"peak_1603",470,229
"peak_1604",700,361
"peak_1605",1792,898
"peak_1606",63,21
"peak_1607",55,19
"peak_1608",223,112
"peak_1609",104,34
"peak_1610",100,46
"peak_1611",163,73
"peak_1612",126,51
"peak_1613",197,86
"peak_1614",208,82
"peak_1615",61,23
"peak_1616",408,227
"peak_1617",579,222
"peak_1618",196,69
"peak_1619",257,62
"peak_1620",71,28
"peak_1621",2596,1358
"peak_1622",143,52
"peak_1623",150,57
"peak_1624",968,368
"peak_1625",95,39
"peak_1626",439,138
"peak_1627",651,329
"peak_1628",4087,1859
"peak_1629",86,23
"peak_1630",390,194
"peak_1631",248,120
"peak_1632",553,122
"peak_1633",306,93
"peak_1634",182,99
"peak_1635",21020,11567
"peak_1636",265,126
"peak_1637",1161,519
"peak_1638",483,276
"peak_1639",666,362
"peak_1640",373,182
"peak_1641",112,47
"peak_1642",166,77
"peak_1643",500,269
"peak_1644",113,56
"peak_1645",109,36
"peak_1646",234,140
"peak_1647",130,64
"peak_1648",399,172
"peak_1649",206,66
"peak_1650",83,35
"peak_1651",177,97
"peak_1652",666,320
"peak_1653",570,307
"peak_1654",1360,682
"peak_1655",465,256
"peak_1656",313,157
"peak_1657",1211,447
"peak_1658",276,145
"peak_1659",222,120
"peak_1660",345,174
"peak_1661",824,367
"peak_1662",556,215
"peak_1663",1561,733
"peak_1664",3506,1840
"peak_1665",825,327
"peak_1666",2206,623
"peak_1667",506,183
"peak_1668",1111,347
"peak_1669",205,120
"peak_1670",103,50
"peak_1671",149,82
"peak_1672",336,182
"peak_1673",120,56
"peak_1674",220,103
"peak_1675",515,256
"peak_1676",159,83
"peak_1677",525,271
"peak_1678",1334,662
"peak_1679",2197,794
"peak_1680",507,275
"peak_1681",48,10
"peak_1682",189,73
"peak_1683",412,176
"peak_1684",511,214
"peak_1685",265,89
"peak_1686",208,71
"peak_1687",85,24
"peak_1688",5067,1753
"peak_1689",4560,1497
"peak_1690",205,66
"peak_1691",69,17
"peak_1692",1061,327
"peak_1693",69,16
"peak_1694",435,186
"peak_1695",936,370
"peak_1696",1115,537
"peak_1697",769,235
"peak_1698",385,201
"peak_1699",136,72
"peak_1700",596,306
"peak_1701",147,74
"peak_1702",508,152
"peak_1703",118,57
"peak_1704",118,62
"peak_1705",89,42
"peak_1706",89,31
"peak_1707",153,81
"peak_1708",326,84
"peak_1709",1694,926
"peak_1710",1920,1001
"peak_1711",198,104
"peak_1712",2117,818
"peak_1713",1032,528
"peak_1714",110,41
"peak_1715",228,70
"peak_1716",158,70
"peak_1717",491,198
"peak_1718",103,33
"peak_1719",107,35
"peak_1720",81,26
"peak_1721",563,240
"peak_1722",10411,3113
"peak_1723",39687,15582
"peak_1724",1155,578
"peak_1725",455,180
"peak_1726",790,393
"peak_1727",1336,466
"peak_1728",116,29
"peak_1729",149,81
"peak_1730",189,86
"peak_1731",301,105
"peak_1732",94,33
"peak_1733",137,67
"peak_1734",1040,553
"peak_1735",826,334
"peak_1736",477,217
"peak_1737",356,173
"peak_1738",292,159
"peak_1739",1269,358
"peak_1740",234,111
"peak_1741",6060,2893
"peak_1742",2052,1104
"peak_1743",126,44
"peak_1744",2855,1303
"peak_1745",64,22
"peak_1746",229,77
"peak_1747",260,119
"peak_1748",230,135
"peak_1749",169,52
"peak_1750",199,51
"peak_1751",192,56
"peak_1752",175,71
"peak_1753",238,86
"peak_1754",603,263
"peak_1755",182,99
"peak_1756",200,70
"peak_1757",267,118
"peak_1758",135,58
"peak_1759",244,106
"peak_1760",606,266
"peak_1761",668,305
"peak_1762",207,112
"peak_1763",656,237
"peak_1764",354,132
"peak_1765",592,200
"peak_1766",96,41
"peak_1767",501,203
"peak_1768",492,194
"peak_1769",354,179
"peak_1770",87,41
"peak_1771",176,89
"peak_1772",225,117
"peak_1773",100,31
"peak_1774",122,61
"peak_1775",3661,1763
"peak_1776",131,74
"peak_1777",210,113
"peak_1778",149,79
"peak_1779",208,114
"peak_1780",103,54
"peak_1781",251,150
"peak_1782",179,94
"peak_1783",1771,846
"peak_1784",210,102
"peak_1785",901,489
"peak_1786",748,393
"peak_1787",456,243
"peak_1788",498,220
"peak_1789",1573,561
"peak_1790",361,209
"peak_1791",863,423
"peak_1792",311,74
"peak_1793",162,84
"peak_1794",1903,747
"peak_1795",440,208
"peak_1796",172,81
"peak_1797",62,18
"peak_1798",88,27
"peak_1799",92,28
"peak_1800",98,30
"peak_1801",152,34
"peak_1802",89,37
"peak_1803",225,101
"peak_1804",121,46
"peak_1805",159,85
"peak_1806",657,252
"peak_1807",286,153
"peak_1808",636,244
"peak_1809",745,399
"peak_1810",355,192
"peak_1811",69,22
"peak_1812",117,34
"peak_1813",246,115
"peak_1814",684,355
"peak_1815",71,29
"peak_1816",155,68
"peak_1817",1751,928
"peak_1818",603,305
"peak_1819",3325,1632
"peak_1820",6414,2352
"peak_1821",437,231
"peak_1822",76,18
"peak_1823",146,41
"peak_1824",232,100
"peak_1825",1275,558
"peak_1826",733,342
"peak_1827",120,59
"peak_1828",154,81
"peak_1829",4666,1156
"peak_1830",96,38
"peak_1831",260,128
"peak_1832",198,98
"peak_1833",174,66
"peak_1834",100,45
"peak_1835",99,40
"peak_1836",265,103
"peak_1837",604,206
"peak_1838",82,29
"peak_1839",184,79
"peak_1840",2123,867
"peak_1841",5994,2858
"peak_1842",8713,2230
"peak_1843",152,77
"peak_1844",323,130
"peak_1845",167,64
"peak_1846",143,71
"peak_1847",61,20
"peak_1848",540,235
"peak_1849",142,75
"peak_1850",1231,347
"peak_1851",248,129
"peak_1852",235,119
"peak_1853",587,235
"peak_1854",178,93
"peak_1855",706,287
"peak_1856",128,69
"peak_1857",216,120
"peak_1858",639,250
"peak_1859",310,131
"peak_1860",277,147
"peak_1861",1444,567
"peak_1862",765,364
"peak_1863",112,44
"peak_1864",53,15
"peak_1865",198,43
"peak_1866",177,100
"peak_1867",1776,546
"peak_1868",105,52
"peak_1869",1557,500
"peak_1870",878,353
"peak_1871",3604,1443
"peak_1872",5034,2031
"peak_1873",324,154
"peak_1874",1350,607
"peak_1875",1224,594
"peak_1876",2798,1399
"peak_1877",1003,529
"peak_1878",2951,1545
"peak_1879",1463,761
"peak_1880",582,279
"peak_1881",195,99
"peak_1882",1686,732
"peak_1883",182,98
"peak_1884",2998,1613
"peak_1885",452,181
"peak_1886",1449,713
"peak_1887",7219,1956
"peak_1888",825,419
"peak_1889",171,87
"peak_1890",458,229
"peak_1891",244,139
"peak_1892",97,33
"peak_1893",70,24
"peak_1894",3419,777
"peak_1895",264,139
"peak_1896",1165,453
"peak_1897",302,161
"peak_1898",1003,442
"peak_1899",2500,994
"peak_1900",44,10
"peak_1901",321,167
"peak_1902",1335,710
"peak_1903",269,122
"peak_1904",1439,717
"peak_1905",2451,1098
"peak_1906",789,276
"peak_1907",546,247
"peak_1908",128,64
"peak_1909",373,183
"peak_1910",236,85
"peak_1911",196,74
"peak_1912",197,56
"peak_1913",1267,492
"peak_1914",59,22
"peak_1915",114,28
"peak_1916",1456,548
"peak_1917",1703,620
"peak_1918",1438,643
"peak_1919",475,191
"peak_1920",276,79
"peak_1921",106,58
"peak_1922",581,234
"peak_1923",279,141
"peak_1924",1680,572
"peak_1925",242,130
"peak_1926",2296,469
"peak_1927",403,87
"peak_1928",188,95
"peak_1929",809,377
"peak_1930",95,37
"peak_1931",4029,1613
"peak_1932",97,43
"peak_1933",387,211
"peak_1934",282,145
"peak_1935",540,282
"peak_1936",334,111
"peak_1937",158,78
"peak_1938",1094,356
"peak_1939",48,4
"peak_1940",241,92
"peak_1941",51,15
"peak_1942",80,31
"peak_1943",94,43
"peak_1944",66,26
"peak_1945",211,112
"peak_1946",156,80
"peak_1947",76,23
"peak_1948",285,145
"peak_1949",503,226
"peak_1950",99,45
"peak_1951",491,232
"peak_1952",177,86
"peak_1953",373,123
"peak_1954",157,57
"peak_1955",123,37
"peak_1956",1227,526
"peak_1957",8090,3834
"peak_1958",163,83
"peak_1959",72,20
"peak_1960",1212,309
"peak_1961",2263,519
"peak_1962",1557,676
"peak_1963",1912,1037
"peak_1964",1308,395
"peak_1965",101,49
"peak_1966",120,37
"peak_1967",172,87
"peak_1968",842,280
"peak_1969",389,195
"peak_1970",3248,1081
"peak_1971",382,181
"peak_1972",553,177
"peak_1973",164,64
"peak_1974",152,39
"peak_1975",136,52
"peak_1976",128,60
"peak_1977",206,102
"peak_1978",117,60
"peak_1979",119,62
"peak_1980",384,184
"peak_1981",1132,415
"peak_1982",731,334
"peak_1983",1042,495
"peak_1984",378,151
"peak_1985",220,106
"peak_1986",94,43
"peak_1987",472,168
"peak_1988",261,131
"peak_1989",1129,337
"peak_1990",187,106
"peak_1991",249,78
"peak_1992",1375,708
"peak_1993",477,224
"peak_1994",354,177
"peak_1995",354,158
"peak_1996",449,224
"peak_1997",203,100
"peak_1998",436,224
"peak_1999",50,9
"peak_2000",4058,1527
"peak_2001",4741,2106
"peak_2002",2545,1420
"peak_2003",136,74
"peak_2004",201,110
"peak_2005",199,62
"peak_2006",2000,699
"peak_2007",261,111
"peak_2008",116,40
"peak_2009",529,252
"peak_2010",62,20
"peak_2011",105,45
"peak_2012",820,243
"peak_2013",985,522
"peak_2014",347,123
"peak_2015",2391,755
"peak_2016",193,103
"peak_2017",379,160
"peak_2018",371,166
"peak_2019",209,105
"peak_2020",136,72
"peak_2021",169,90
"peak_2022",78,25
"peak_2023",1820,591
"peak_2024",866,289
"peak_2025",80,35
"peak_2026",72,30
"peak_2027",1068,299
"peak_2028",62,14
"peak_2029",50,14
"peak_2030",115,44
"peak_2031",2431,1257
"peak_2032",21382,10560
"peak_2033",45471,20181
"peak_2034",21914,11351
"peak_2035",85406,42196
"peak_2036",25921,13311
"peak_2037",843,440
"peak_2038",270,62
"peak_2039",82,31
"peak_2040",173,93
"peak_2041",507,185
"peak_2042",191,61
"peak_2043",380,107
"peak_2044",193,83
"peak_2045",6097,1774
"peak_2046",145,71
"peak_2047",133,37
"peak_2048",276,95
"peak_2049",289,90
"peak_2050",238,119
"peak_2051",332,114
"peak_2052",240,107
"peak_2053",489,128
"peak_2054",3874,1342
"peak_2055",1023,345
"peak_2056",1268,349
"peak_2057",1348,432
"peak_2058",2741,1227
"peak_2059",1094,580
"peak_2060",1607,728
"peak_2061",2297,1063
"peak_2062",1031,575
"peak_2063",984,452
"peak_2064",580,252
"peak_2065",58,18
"peak_2066",2848,1725
"peak_2067",1509,491
"peak_2068",508,248
"peak_2069",90,35
"peak_2070",3419,1007
"peak_2071",1688,651
"peak_2072",227,117
"peak_2073",247,130
"peak_2074",410,111
"peak_2075",146,74
"peak_2076",202,105
"peak_2077",636,214
"peak_2078",857,320
"peak_2079",419,180
"peak_2080",237,79
"peak_2081",259,102
"peak_2082",185,62
"peak_2083",104,48
"peak_2084",855,316
"peak_2085",167,65
"peak_2086",1647,623
"peak_2087",862,276
"peak_2088",187,51
"peak_2089",527,206
"peak_2090",208,106
"peak_2091",358,167
"peak_2092",218,70
"peak_2093",644,218
"peak_2094",592,250
"peak_2095",87,37
"peak_2096",113,55
"peak_2097",331,135
"peak_2098",185,93
"peak_2099",66,21
"peak_2100",155,60
"peak_2101",99,18
"peak_2102",203,91
"peak_2103",167,41
"peak_2104",1186,594
"peak_2105",1146,628
"peak_2106",166,80
"peak_2107",417,155
"peak_2108",4190,1358
"peak_2109",125,62
"peak_2110",3744,1114
"peak_2111",143,68
"peak_2112",99,25
"peak_2113",177,93
"peak_2114",344,165
"peak_2115",73,29
"peak_2116",1971,605
"peak_2117",190,93
"peak_2118",425,180
"peak_2119",281,125
"peak_2120",149,42
"peak_2121",79,16
"peak_2122",51,10
"peak_2123",152,77
"peak_2124",275,84
"peak_2125",731,385
"peak_2126",188,64
"peak_2127",612,303
"peak_2128",546,216
"peak_2129",440,216
"peak_2130",86,24
"peak_2131",2057,548
"peak_2132",110,56
"peak_2133",444,148
"peak_2134",515,148
"peak_2135",255,108
"peak_2136",1793,397
"peak_2137",241,105
"peak_2138",142,60
"peak_2139",150,51
"peak_2140",48,12
"peak_2141",91,19
"peak_2142",215,85
"peak_2143",210,82
"peak_2144",248,130
"peak_2145",477,254
"peak_2146",292,130
"peak_2147",597,278
"peak_2148",366,104
"peak_2149",994,436
"peak_2150",90,37
"peak_2151",832,406
"peak_2152",228,72
"peak_2153",425,191
"peak_2154",7161,2917
"peak_2155",3295,1221
"peak_2156",932,524
"peak_2157",1144,545
"peak_2158",224,104
"peak_2159",167,48
"peak_2160",64,21
"peak_2161",79,26
"peak_2162",144,54
"peak_2163",398,218
"peak_2164",141,33
"peak_2165",71,33
"peak_2166",226,67
"peak_2167",217,75
"peak_2168",107,50
"peak_2169",169,88
"peak_2170",512,219
"peak_2171",447,179
"peak_2172",2865,1191
"peak_2173",513,210
"peak_2174",113,37
"peak_2175",103,40
"peak_2176",1081,405
"peak_2177",235,130
"peak_2178",238,124
"peak_2179",136,66
"peak_2180",279,148
"peak_2181",183,92
"peak_2182",1392,608
"peak_2183",1165,409
"peak_2184",1042,474
"peak_2185",146,48
"peak_2186",242,130
"peak_2187",356,149
"peak_2188",124,62
"peak_2189",126,62
"peak_2190",242,130
"peak_2191",1772,744
"peak_2192",60,17
"peak_2193",78,29
"peak_2194",74,24
"peak_2195",640,202
"peak_2196",84,33
"peak_2197",303,131
"peak_2198",245,94
"peak_2199",135,44
"peak_2200",58,19
"peak_2201",352,196
"peak_2202",242,135
"peak_2203",724,338
"peak_2204",226,115
"peak_2205",112,57
"peak_2206",1335,362
"peak_2207",846,221
"peak_2208",187,103
"peak_2209",607,330
"peak_2210",1676,688
"peak_2211",569,282
"peak_2212",2688,923
"peak_2213",4735,2150
"peak_2214",464,190
"peak_2215",177,71
"peak_2216",583,154
"peak_2217",86,28
"peak_2218",994,331
"peak_2219",239,115
"peak_2220",122,58
"peak_2221",441,152
"peak_2222",335,161
"peak_2223",1313,419
"peak_2224",285,124
"peak_2225",40,7
"peak_2226",1947,700
"peak_2227",4760,580
"peak_2228",346,149
"peak_2229",206,78
"peak_2230",161,88
"peak_2231",780,270
"peak_2232",92,35
"peak_2233",3846,1021
"peak_2234",6268,1972
"peak_2235",138,73
"peak_2236",1075,229
"peak_2237",813,244
"peak_2238",278,156
"peak_2239",378,181
"peak_2240",4789,1691
"peak_2241",85,31
"peak_2242",92,28
"peak_2243",60,13
"peak_2244",46,11
"peak_2245",324,95
"peak_2246",111,38
"peak_2247",1293,270
"peak_2248",106,39
"peak_2249",248,88
"peak_2250",144,54
"peak_2251",20977,9814
"peak_2252",126,52
"peak_2253",462,218
"peak_2254",575,181
"peak_2255",329,121
"peak_2256",864,372
"peak_2257",540,213
"peak_2258",1011,344
"peak_2259",417,179
"peak_2260",1647,688
"peak_2261",157,78
"peak_2262",121,65
"peak_2263",119,48
"peak_2264",460,216
"peak_2265",423,234
"peak_2266",225,124
"peak_2267",175,30
"peak_2268",428,183
"peak_2269",65,17
"peak_2270",174,35
"peak_2271",304,145
"peak_2272",862,323
"peak_2273",152,36
"peak_2274",86,27
"peak_2275",161,55
"peak_2276",197,59
"peak_2277",93,48
"peak_2278",262,153
"peak_2279",151,47
"peak_2280",60,18
"peak_2281",2026,933
"peak_2282",793,430
"peak_2283",5465,2864
"peak_2284",124,32
"peak_2285",1015,257
"peak_2286",261,113
"peak_2287",432,229
"peak_2288",498,223
"peak_2289",363,133
"peak_2290",442,200
"peak_2291",141,54
"peak_2292",473,167
"peak_2293",403,130
"peak_2294",180,94
"peak_2295",438,175
"peak_2296",1109,359
"peak_2297",716,265
"peak_2298",710,301
"peak_2299",173,73
"peak_2300",577,159
"peak_2301",179,76
"peak_2302",123,31
"peak_2303",1230,575
"peak_2304",348,179
"peak_2305",421,207
"peak_2306",60,18
"peak_2307",1095,190
"peak_2308",382,118
"peak_2309",213,116
"peak_2310",128,36
"peak_2311",240,132
"peak_2312",174,78
"peak_2313",72,25
"peak_2314",111,40
"peak_2315",173,90
"peak_2316",1143,547
"peak_2317",689,386
"peak_2318",427,204
"peak_2319",606,316
"peak_2320",957,493
"peak_2321",1414,765
"peak_2322",6305,2309
"peak_2323",3848,1686
"peak_2324",6692,2029
"peak_2325",551,146
"peak_2326",229,110
"peak_2327",122,66
"peak_2328",172,85
"peak_2329",555,187
"peak_2330",958,501
"peak_2331",170,67
"peak_2332",464,147
"peak_2333",320,100
"peak_2334",112,56
"peak_2335",323,102
"peak_2336",144,52
