"","SRR7992459.sorted.bam","SRR7992460.sorted.bam"
"peak_1338",208,143
"peak_1339",208,153
"peak_1340",138,74
"peak_1341",96,71
"peak_1342",54,26
"peak_1343",199,73
"peak_1344",718,503
"peak_1345",120,73
"peak_1346",789,165
"peak_1347",406,144
"peak_1348",279,206
"peak_1349",243,108
"peak_1350",44,14
"peak_1351",2482,1788
"peak_1352",144,77
"peak_1353",1207,758
"peak_1354",456,195
"peak_1355",143,43
"peak_1356",981,442
"peak_1357",1338,432
"peak_1358",269,164
"peak_1359",2537,1818
"peak_1360",85,46
"peak_1361",917,665
"peak_1362",86,63
"peak_1363",1750,824
"peak_1364",502,346
"peak_1365",59,39
"peak_1366",82,17
"peak_1367",76,23
"peak_1368",292,71
"peak_1369",357,105
"peak_1370",68,36
"peak_1371",107,45
"peak_1372",269,72
"peak_1373",492,157
"peak_1374",348,257
"peak_1375",1226,729
"peak_1376",103,70
"peak_1377",63,39
"peak_1378",77,41
"peak_1379",69,43
"peak_1380",1013,278
"peak_1381",53,19
"peak_1382",108,58
"peak_1383",59,23
"peak_1384",87,60
"peak_1385",4122,2024
"peak_1386",382,283
"peak_1387",954,705
"peak_1388",3057,1127
"peak_1389",108,84
"peak_1390",2280,904
"peak_1391",829,434
"peak_1392",33,5
"peak_1393",59,24
"peak_1394",202,112
"peak_1395",201,135
"peak_1396",707,474
"peak_1397",146,106
"peak_1398",666,358
"peak_1399",1169,452
"peak_1400",2088,1009
"peak_1401",724,445
"peak_1402",130,78
"peak_1403",152,93
"peak_1404",152,115
"peak_1405",183,111
"peak_1406",803,458
"peak_1407",107,44
"peak_1408",301,195
"peak_1409",694,427
"peak_1410",1903,903
"peak_1411",244,163
"peak_1412",605,442
"peak_1413",1118,589
"peak_1414",37,12
"peak_1415",272,143
"peak_1416",296,203
"peak_1417",44,10
"peak_1418",40,15
"peak_1419",41,14
"peak_1420",34,10
"peak_1421",73,22
"peak_1422",86,39
"peak_1423",327,218
"peak_1424",130,73
"peak_1425",315,210
"peak_1426",242,144
"peak_1427",247,193
"peak_1428",171,79
"peak_1429",359,248
"peak_1430",1420,963
"peak_1431",99,76
"peak_1432",1178,642
"peak_1433",1821,718
"peak_1434",1370,628
"peak_1435",3813,1276
"peak_1436",69,44
"peak_1437",91,55
"peak_1438",116,83
"peak_1439",302,164
"peak_1440",70,32
"peak_1441",46,20
"peak_1442",434,132
"peak_1443",84,61
"peak_1444",42,13
"peak_1445",1168,638
"peak_1446",3878,2569
"peak_1447",1282,763
"peak_1448",81,57
"peak_1449",41,12
"peak_1450",32,7
"peak_1451",35,5
"peak_1452",57,12
"peak_1453",53,12
"peak_1454",141,64
"peak_1455",256,151
"peak_1456",214,120
"peak_1457",163,109
"peak_1458",413,200
"peak_1459",39,18
"peak_1460",62,21
"peak_1461",47,16
"peak_1462",61,11
"peak_1463",47,19
"peak_1464",61,24
"peak_1465",83,29
"peak_1466",159,74
"peak_1467",231,118
"peak_1468",586,366
"peak_1469",100,69
"peak_1470",84,23
"peak_1471",445,152
"peak_1472",164,59
"peak_1473",85,50
"peak_1474",107,71
"peak_1475",103,64
"peak_1476",294,144
"peak_1477",88,34
"peak_1478",530,191
"peak_1479",149,80
"peak_1480",488,207
"peak_1481",1340,560
"peak_1482",870,569
"peak_1483",368,268
"peak_1484",2689,1278
"peak_1485",63,17
"peak_1486",36,13
"peak_1487",188,101
"peak_1488",106,32
"peak_1489",225,169
"peak_1490",202,123
"peak_1491",542,349
"peak_1492",84,61
"peak_1493",45,8
"peak_1494",79,18
"peak_1495",45,15
"peak_1496",85,46
"peak_1497",145,33
"peak_1498",47,15
"peak_1499",72,15
"peak_1500",41,16
"peak_1501",381,231
"peak_1502",98,74
"peak_1503",534,308
"peak_1504",242,147
"peak_1505",385,81
"peak_1506",75,30
"peak_1507",190,83
"peak_1508",90,33
"peak_1509",203,151
"peak_1510",5054,1937
"peak_1511",4207,2276
"peak_1512",14044,5444
"peak_1513",828,441
"peak_1514",287,188
"peak_1515",109,76
"peak_1516",2434,1624
"peak_1517",410,293
"peak_1518",204,107
"peak_1519",84,60
"peak_1520",132,87
"peak_1521",644,191
"peak_1522",269,151
"peak_1523",390,215
"peak_1524",114,60
"peak_1525",827,314
"peak_1526",1145,546
"peak_1527",85,39
"peak_1528",51,14
"peak_1529",42,13
"peak_1530",132,41
"peak_1531",296,216
"peak_1532",58,21
"peak_1533",120,50
"peak_1534",50,14
"peak_1535",60,34
"peak_1536",174,47
"peak_1537",270,127
"peak_1538",1171,495
"peak_1539",768,274
"peak_1540",250,86
"peak_1541",269,88
"peak_1542",128,57
"peak_1543",65,41
"peak_1544",98,70
"peak_1545",7239,3399
"peak_1546",218,140
"peak_1547",440,192
"peak_1548",242,137
"peak_1549",100,68
"peak_1550",63,20
"peak_1551",39,17
"peak_1552",39,17
"peak_1553",191,99
"peak_1554",232,81
"peak_1555",405,102
"peak_1556",115,40
"peak_1557",148,76
"peak_1558",70,35
"peak_1559",38,8
"peak_1560",35,4
"peak_1561",130,32
"peak_1562",140,91
"peak_1563",675,248
"peak_1564",105,50
"peak_1565",187,108
"peak_1566",145,92
"peak_1567",162,64
"peak_1568",215,115
"peak_1569",170,118
"peak_1570",115,71
"peak_1571",390,205
"peak_1572",469,225
"peak_1573",215,123
"peak_1574",532,310
"peak_1575",405,276
"peak_1576",1140,533
"peak_1577",2119,839
"peak_1578",113,80
"peak_1579",91,64
"peak_1580",99,40
"peak_1581",699,492
"peak_1582",825,413
"peak_1583",276,153
"peak_1584",173,55
"peak_1585",161,51
"peak_1586",135,30
"peak_1587",489,268
"peak_1588",487,323
"peak_1589",396,249
"peak_1590",1249,509
"peak_1591",1804,1165
"peak_1592",774,569
"peak_1593",1163,837
"peak_1594",99,74
"peak_1595",333,254
"peak_1596",955,585
"peak_1597",75,48
"peak_1598",907,518
"peak_1599",1636,669
"peak_1600",37,16
"peak_1601",55,24
"peak_1602",74,33
"peak_1603",55,19
"peak_1604",311,199
"peak_1605",845,520
"peak_1606",363,170
"peak_1607",36,9
"peak_1608",53,13
"peak_1609",189,125
"peak_1610",378,274
"peak_1611",3740,2098
"peak_1612",324,159
"peak_1613",211,142
"peak_1614",144,46
"peak_1615",104,41
"peak_1616",182,50
"peak_1617",66,37
"peak_1618",188,105
"peak_1619",73,32
"peak_1620",124,36
"peak_1621",106,53
"peak_1622",87,17
"peak_1623",51,15
"peak_1624",125,85
"peak_1625",84,15
"peak_1626",171,57
"peak_1627",91,63
"peak_1628",205,109
"peak_1629",261,140
"peak_1630",68,41
"peak_1631",275,150
"peak_1632",131,85
"peak_1633",216,100
"peak_1634",133,90
"peak_1635",99,48
"peak_1636",105,54
"peak_1637",99,42
"peak_1638",1949,550
"peak_1639",740,339
"peak_1640",488,257
"peak_1641",182,105
"peak_1642",116,66
"peak_1643",194,104
"peak_1644",192,99
"peak_1645",143,107
"peak_1646",3223,1598
"peak_1647",796,415
"peak_1648",366,255
"peak_1649",330,220
"peak_1650",643,226
"peak_1651",328,103
"peak_1652",275,183
"peak_1653",139,83
"peak_1654",194,126
"peak_1655",76,10
"peak_1656",196,132
"peak_1657",364,180
"peak_1658",167,123
"peak_1659",159,40
"peak_1660",437,323
"peak_1661",1222,641
"peak_1662",356,260
"peak_1663",209,169
"peak_1664",604,233
"peak_1665",608,274
"peak_1666",131,62
"peak_1667",101,54
"peak_1668",1145,740
"peak_1669",1708,806
"peak_1670",52,20
"peak_1671",234,90
"peak_1672",133,92
"peak_1673",1597,772
"peak_1674",1942,1228
"peak_1675",534,387
"peak_1676",3007,1747
"peak_1677",318,208
"peak_1678",1414,814
"peak_1679",1640,885
"peak_1680",1578,740
"peak_1681",237,163
"peak_1682",411,255
"peak_1683",1721,666
"peak_1684",232,106
"peak_1685",14059,8883
"peak_1686",772,571
"peak_1687",202,121
"peak_1688",215,105
"peak_1689",667,380
"peak_1690",252,188
"peak_1691",1072,599
"peak_1692",469,299
"peak_1693",157,114
"peak_1694",172,117
"peak_1695",1260,910
"peak_1696",129,77
"peak_1697",96,65
"peak_1698",1251,602
"peak_1699",134,81
"peak_1700",102,60
"peak_1701",385,258
"peak_1702",298,166
"peak_1703",269,116
"peak_1704",40,9
"peak_1705",59,21
"peak_1706",38,13
"peak_1707",412,131
"peak_1708",243,157
"peak_1709",51,11
"peak_1710",58,24
"peak_1711",128,55
"peak_1712",97,45
"peak_1713",5660,2953
"peak_1714",153,101
"peak_1715",1469,658
"peak_1716",558,396
"peak_1717",2058,951
"peak_1718",202,120
"peak_1719",1049,635
"peak_1720",372,140
"peak_1721",160,122
"peak_1722",246,122
"peak_1723",363,201
"peak_1724",37,11
"peak_1725",46,11
"peak_1726",288,108
"peak_1727",232,99
"peak_1728",209,122
"peak_1729",93,68
"peak_1730",45,17
"peak_1731",67,28
"peak_1732",53,30
"peak_1733",93,27
"peak_1734",391,210
"peak_1735",287,123
"peak_1736",334,102
"peak_1737",45,18
"peak_1738",61,24
"peak_1739",120,55
"peak_1740",297,138
"peak_1741",629,315
"peak_1742",137,87
"peak_1743",214,157
"peak_1744",339,252
"peak_1745",137,66
"peak_1746",1151,839
"peak_1747",91,29
"peak_1748",244,67
"peak_1749",629,269
"peak_1750",321,206
"peak_1751",518,194
"peak_1752",119,64
"peak_1753",148,54
"peak_1754",651,237
"peak_1755",44,18
"peak_1756",50,16
"peak_1757",339,169
"peak_1758",428,311
"peak_1759",1589,883
"peak_1760",432,262
"peak_1761",278,120
"peak_1762",58,27
"peak_1763",34,9
"peak_1764",109,31
"peak_1765",152,77
"peak_1766",71,37
"peak_1767",83,50
"peak_1768",99,56
"peak_1769",318,112
"peak_1770",219,152
"peak_1771",476,214
"peak_1772",222,90
"peak_1773",205,77
"peak_1774",2965,1766
"peak_1775",61,21
"peak_1776",146,57
"peak_1777",53,23
"peak_1778",137,87
"peak_1779",442,190
"peak_1780",370,149
"peak_1781",208,142
"peak_1782",2990,1583
"peak_1783",125,81
"peak_1784",51,20
"peak_1785",256,188
"peak_1786",104,78
"peak_1787",499,226
"peak_1788",202,89
"peak_1789",112,89
"peak_1790",70,35
"peak_1791",97,70
"peak_1792",51,27
"peak_1793",100,69
"peak_1794",99,29
"peak_1795",242,163
"peak_1796",392,174
"peak_1797",69,29
"peak_1798",282,103
"peak_1799",569,395
"peak_1800",768,547
"peak_1801",546,364
"peak_1802",294,180
"peak_1803",881,501
"peak_1804",391,291
"peak_1805",314,137
"peak_1806",627,429
"peak_1807",148,105
"peak_1808",257,193
"peak_1809",616,373
"peak_1810",131,92
"peak_1811",444,213
"peak_1812",469,337
"peak_1813",2825,2036
"peak_1814",629,377
"peak_1815",2689,886
"peak_1816",392,217
"peak_1817",864,357
"peak_1818",254,197
"peak_1819",71,46
"peak_1820",117,88
"peak_1821",79,17
"peak_1822",43,6
"peak_1823",113,69
"peak_1824",131,96
"peak_1825",341,174
"peak_1826",261,112
"peak_1827",159,62
"peak_1828",63,24
"peak_1829",237,139
"peak_1830",162,121
"peak_1831",3913,1587
"peak_1832",3744,1586
"peak_1833",480,205
"peak_1834",598,306
"peak_1835",186,137
"peak_1836",257,176
"peak_1837",834,479
"peak_1838",627,224
"peak_1839",118,87
"peak_1840",308,250
"peak_1841",55,18
"peak_1842",371,131
"peak_1843",183,76
"peak_1844",1958,1373
"peak_1845",43,8
"peak_1846",78,43
"peak_1847",103,41
"peak_1848",282,169
"peak_1849",458,130
"peak_1850",47,18
"peak_1851",237,175
"peak_1852",237,139
"peak_1853",2022,759
"peak_1854",445,331
"peak_1855",100,69
"peak_1856",130,49
"peak_1857",82,41
"peak_1858",46,18
"peak_1859",141,52
"peak_1860",38,10
"peak_1861",64,40
"peak_1862",290,152
"peak_1863",109,33
"peak_1864",106,79
"peak_1865",94,62
"peak_1866",139,41
"peak_1867",54,13
"peak_1868",548,220
"peak_1869",15300,4022
"peak_1870",12350,7802
"peak_1871",33456,16657
"peak_1872",1468,913
"peak_1873",179,128
"peak_1874",532,383
"peak_1875",979,557
"peak_1876",64,18
"peak_1877",66,38
"peak_1878",276,120
"peak_1879",112,48
"peak_1880",151,96
"peak_1881",832,622
"peak_1882",512,363
"peak_1883",933,598
"peak_1884",330,208
"peak_1885",50,25
"peak_1886",130,79
"peak_1887",101,76
"peak_1888",249,173
"peak_1889",1036,273
"peak_1890",206,141
"peak_1891",5243,2901
"peak_1892",1747,1221
"peak_1893",61,37
"peak_1894",2001,1247
"peak_1895",89,43
"peak_1896",66,39
"peak_1897",168,66
"peak_1898",329,121
"peak_1899",350,130
"peak_1900",178,113
"peak_1901",135,56
"peak_1902",200,56
"peak_1903",218,57
"peak_1904",72,25
"peak_1905",331,130
"peak_1906",280,200
"peak_1907",269,126
"peak_1908",84,56
"peak_1909",213,124
"peak_1910",187,131
"peak_1911",116,84
"peak_1912",940,519
"peak_1913",582,240
"peak_1914",287,143
"peak_1915",67,38
"peak_1916",456,209
"peak_1917",438,206
"peak_1918",345,163
"peak_1919",51,21
"peak_1920",335,189
"peak_1921",165,122
"peak_1922",176,118
"peak_1923",134,29
"peak_1924",70,44
"peak_1925",2824,1889
"peak_1926",348,259
"peak_1927",122,69
"peak_1928",361,253
"peak_1929",163,119
"peak_1930",1146,737
"peak_1931",309,192
"peak_1932",1041,570
"peak_1933",97,73
"peak_1934",342,255
"peak_1935",359,254
"peak_1936",225,71
"peak_1937",134,92
"peak_1938",815,528
"peak_1939",172,116
"peak_1940",547,265
"peak_1941",205,76
"peak_1942",89,14
"peak_1943",67,18
"peak_1944",115,45
"peak_1945",48,22
"peak_1946",52,26
"peak_1947",147,47
"peak_1948",73,42
"peak_1949",109,76
"peak_1950",237,141
"peak_1951",308,177
"peak_1952",59,24
"peak_1953",140,58
"peak_1954",121,88
"peak_1955",616,270
"peak_1956",362,180
"peak_1957",392,234
"peak_1958",89,19
"peak_1959",34,5
"peak_1960",66,15
"peak_1961",4728,3223
"peak_1962",120,84
"peak_1963",408,272
"peak_1964",40,11
"peak_1965",80,33
"peak_1966",70,29
"peak_1967",134,46
"peak_1968",52,19
"peak_1969",53,14
"peak_1970",367,276
"peak_1971",533,393
"peak_1972",158,75
"peak_1973",1350,997
"peak_1974",7237,3739
"peak_1975",347,234
"peak_1976",58,18
"peak_1977",148,61
"peak_1978",118,75
"peak_1979",815,460
"peak_1980",638,332
"peak_1981",131,88
"peak_1982",281,164
"peak_1983",67,36
"peak_1984",193,141
"peak_1985",5006,1346
"peak_1986",80,48
"peak_1987",164,88
"peak_1988",52,21
"peak_1989",63,28
"peak_1990",125,60
"peak_1991",119,73
"peak_1992",100,70
"peak_1993",252,101
"peak_1994",2415,1106
"peak_1995",4620,2723
"peak_1996",6932,2346
"peak_1997",121,71
"peak_1998",233,109
"peak_1999",105,56
"peak_2000",107,64
"peak_2001",41,15
"peak_2002",250,157
"peak_2003",68,44
"peak_2004",93,63
"peak_2005",834,289
"peak_2006",87,52
"peak_2007",60,33
"peak_2008",136,87
"peak_2009",70,44
"peak_2010",210,127
"peak_2011",426,257
"peak_2012",652,345
"peak_2013",214,116
"peak_2014",553,332
"peak_2015",263,158
"peak_2016",305,227
"peak_2017",144,46
"peak_2018",84,26
"peak_2019",62,28
"peak_2020",150,31
"peak_2021",495,227
"peak_2022",134,85
"peak_2023",115,70
"peak_2024",165,116
"peak_2025",115,79
"peak_2026",1037,427
"peak_2027",531,295
"peak_2028",3154,1272
"peak_2029",3051,2106
"peak_2030",225,127
"peak_2031",207,144
"peak_2032",378,266
"peak_2033",1203,727
"peak_2034",2257,1644
"peak_2035",57,32
"peak_2036",51,21
"peak_2037",48,22
"peak_2038",696,492
"peak_2039",5233,1946
"peak_2040",594,374
"peak_2041",150,99
"peak_2042",95,50
"peak_2043",2782,869
"peak_2044",590,445
"peak_2045",521,378
"peak_2046",562,392
"peak_2047",1447,678
"peak_2048",142,108
"peak_2049",161,119
"peak_2050",422,254
"peak_2051",335,195
"peak_2052",1043,843
"peak_2053",600,423
"peak_2054",211,156
"peak_2055",274,192
"peak_2056",217,161
"peak_2057",820,599
"peak_2058",2488,1433
"peak_2059",529,236
"peak_2060",382,234
"peak_2061",78,45
"peak_2062",72,33
"peak_2063",549,277
"peak_2064",116,72
"peak_2065",191,85
"peak_2066",169,82
"peak_2067",205,43
"peak_2068",1122,591
"peak_2069",42,16
"peak_2070",111,84
"peak_2071",1069,428
"peak_2072",1237,511
"peak_2073",1232,655
"peak_2074",301,159
"peak_2075",108,80
"peak_2076",79,51
"peak_2077",54,10
"peak_2078",259,125
"peak_2079",790,369
"peak_2080",193,136
"peak_2081",460,251
"peak_2082",1484,624
"peak_2083",1555,484
"peak_2084",290,88
"peak_2085",173,129
"peak_2086",543,354
"peak_2087",3442,1627
"peak_2088",79,47
"peak_2089",204,152
"peak_2090",312,220
"peak_2091",120,93
"peak_2092",241,120
"peak_2093",57,26
"peak_2094",56,26
"peak_2095",907,330
"peak_2096",37,10
"peak_2097",58,12
"peak_2098",166,79
"peak_2099",45,12
"peak_2100",387,193
"peak_2101",390,242
"peak_2102",101,36
"peak_2103",107,63
"peak_2104",223,108
"peak_2105",130,49
"peak_2106",931,641
"peak_2107",218,154
"peak_2108",5495,3742
"peak_2109",107,72
"peak_2110",101,55
"peak_2111",995,334
"peak_2112",67,41
"peak_2113",105,75
"peak_2114",1524,540
"peak_2115",1075,419
"peak_2116",949,739
"peak_2117",784,363
"peak_2118",3519,1552
"peak_2119",361,231
"peak_2120",71,22
"peak_2121",3820,2661
"peak_2122",1523,1081
"peak_2123",3905,2373
"peak_2124",453,170
"peak_2125",152,67
"peak_2126",68,28
"peak_2127",101,44
"peak_2128",302,154
"peak_2129",175,93
"peak_2130",367,170
"peak_2131",845,302
"peak_2132",556,230
"peak_2133",839,475
"peak_2134",102,76
"peak_2135",124,77
"peak_2136",179,126
"peak_2137",160,59
"peak_2138",1125,773
"peak_2139",1115,861
"peak_2140",470,373
"peak_2141",344,211
"peak_2142",379,160
"peak_2143",448,269
"peak_2144",172,124
"peak_2145",300,212
"peak_2146",3457,2155
"peak_2147",6977,3818
"peak_2148",5092,3059
"peak_2149",1271,933
"peak_2150",178,76
"peak_2151",348,261
"peak_2152",1520,769
"peak_2153",187,98
"peak_2154",111,78
"peak_2155",143,65
"peak_2156",256,134
"peak_2157",246,165
"peak_2158",71,25
"peak_2159",41,11
"peak_2160",296,112
"peak_2161",338,230
"peak_2162",311,106
"peak_2163",141,103
"peak_2164",1947,908
"peak_2165",133,68
"peak_2166",188,128
"peak_2167",1262,508
"peak_2168",227,100
"peak_2169",437,162
"peak_2170",136,62
"peak_2171",918,370
"peak_2172",51,13
"peak_2173",42,8
"peak_2174",37,8
"peak_2175",70,18
"peak_2176",20788,13247
"peak_2177",3776,2838
"peak_2178",5536,4152
"peak_2179",38972,24474
"peak_2180",10256,7693
"peak_2181",11780,9082
"peak_2182",39902,28350
"peak_2183",7521,5744
"peak_2184",18696,13155
"peak_2185",146,76
"peak_2186",363,147
"peak_2187",192,63
"peak_2188",368,99
"peak_2189",3519,1223
"peak_2190",78,48
"peak_2191",77,29
"peak_2192",37,14
"peak_2193",283,91
"peak_2194",97,72
"peak_2195",83,60
"peak_2196",134,94
"peak_2197",158,104
"peak_2198",155,90
"peak_2199",481,162
"peak_2200",205,147
"peak_2201",215,139
"peak_2202",3671,1415
"peak_2203",1058,376
"peak_2204",1077,406
"peak_2205",2418,1434
"peak_2206",901,700
"peak_2207",1337,890
"peak_2208",110,55
"peak_2209",1547,966
"peak_2210",844,579
"peak_2211",756,485
"peak_2212",492,248
"peak_2213",1304,623
"peak_2214",2420,881
"peak_2215",2537,1011
"peak_2216",1313,634
"peak_2217",405,125
"peak_2218",182,110
"peak_2219",535,239
"peak_2220",641,323
"peak_2221",342,185
"peak_2222",270,99
"peak_2223",104,73
"peak_2224",198,121
"peak_2225",136,67
"peak_2226",627,353
"peak_2227",103,72
"peak_2228",101,52
"peak_2229",58,32
"peak_2230",1164,679
"peak_2231",671,287
"peak_2232",148,70
"peak_2233",395,172
"peak_2234",159,109
"peak_2235",368,233
"peak_2236",31,6
"peak_2237",169,66
"peak_2238",666,227
"peak_2239",601,295
"peak_2240",127,93
"peak_2241",65,38
"peak_2242",172,101
"peak_2243",156,80
"peak_2244",93,46
"peak_2245",186,107
"peak_2246",71,37
"peak_2247",97,57
"peak_2248",52,15
"peak_2249",33,10
"peak_2250",102,12
"peak_2251",205,155
"peak_2252",181,99
"peak_2253",210,64
"peak_2254",472,348
"peak_2255",1137,735
"peak_2256",397,178
"peak_2257",3731,1720
"peak_2258",283,143
"peak_2259",2338,966
"peak_2260",92,60
"peak_2261",76,24
"peak_2262",557,351
"peak_2263",293,196
"peak_2264",405,164
"peak_2265",127,79
"peak_2266",136,46
"peak_2267",82,24
"peak_2268",152,58
"peak_2269",28,6
"peak_2270",61,17
"peak_2271",37,13
"peak_2272",1782,1242
"peak_2273",205,81
"peak_2274",470,281
"peak_2275",366,286
"peak_2276",70,25
"peak_2277",124,32
"peak_2278",1810,729
"peak_2279",76,42
"peak_2280",81,44
"peak_2281",951,289
"peak_2282",213,111
"peak_2283",2446,663
"peak_2284",163,103
"peak_2285",413,231
"peak_2286",101,49
"peak_2287",46,19
"peak_2288",68,19
"peak_2289",279,170
"peak_2290",275,169
"peak_2291",398,225
"peak_2292",101,70
"peak_2293",639,360
"peak_2294",93,34
"peak_2295",377,99
"peak_2296",87,55
"peak_2297",869,653
"peak_2298",84,38
"peak_2299",85,52
"peak_2300",804,340
"peak_2301",98,62
"peak_2302",259,97
"peak_2303",364,167
"peak_2304",5113,2439
"peak_2305",69,26
"peak_2306",162,68
"peak_2307",213,157
"peak_2308",340,238
"peak_2309",801,535
"peak_2310",2328,1416
"peak_2311",498,354
"peak_2312",976,617
"peak_2313",181,122
"peak_2314",281,173
"peak_2315",42,13
"peak_2316",227,54
"peak_2317",53,13
"peak_2318",105,44
"peak_2319",48,25
"peak_2320",151,57
"peak_2321",35,8
"peak_2322",116,52
"peak_2323",43,16
"peak_2324",104,25
"peak_2325",39,11
"peak_2326",74,27
"peak_2327",36,15
"peak_2328",224,65
"peak_2329",533,365
"peak_2330",391,225
"peak_2331",399,150
"peak_2332",193,56
"peak_2333",265,174
"peak_2334",97,68
"peak_2335",332,214
"peak_2336",1572,623
"peak_2337",375,268
"peak_2338",102,49
"peak_2339",237,131
"peak_2340",67,44
"peak_2341",1141,643
"peak_2342",64,31
"peak_2343",321,140
"peak_2344",59,19
"peak_2345",93,39
"peak_2346",307,133
"peak_2347",288,92
"peak_2348",46,20
"peak_2349",213,65
"peak_2350",214,157
"peak_2351",395,261
"peak_2352",322,220
"peak_2353",39,13
"peak_2354",35,8
"peak_2355",73,31
"peak_2356",268,139
"peak_2357",101,72
"peak_2358",1256,357
"peak_2359",694,205
"peak_2360",729,544
"peak_2361",430,307
"peak_2362",1277,742
"peak_2363",439,290
"peak_2364",92,68
